domain,application,version,users,MAU,HYAU,posts
foss.video,peertube,6.0.4,2,1,1,1603
peertube.skorpil.cz,peertube,6.1.0,2,1,2,16556
vod.newellijay.tv,peertube,6.1.0,2,1,1,446
video.lundi.am,peertube,6.1.0,2,2,2,371
videos.anhgelus.world,peertube,6.1.0,2,2,2,9221
tube.furax37.org,peertube,5.2.1,2,0,0,7
media.over-world.org,peertube,5.2.1,2,0,1,1035
video.hostux.net,peertube,5.2.0,2,0,1,10937
peertube.techsupporter.net,peertube,5.2.1,2,0,2,7415
tube.sbcloud.cc,peertube,6.0.3,2,1,2,903
videos.jacksonchen666.com,peertube,6.1.0,2,1,1,2158
video.nuage-libre.fr,peertube,6.1.0,2,1,2,374
peertube.automat.click,peertube,6.1.0,2,1,2,377638
video.poul.org,peertube,5.1.0,2,0,2,1515
pt.secnd.me,peertube,5.2.1,2,1,1,0
peertube.futo.org,peertube,6.0.3,2,0,2,62
eggflix.foolbazar.eu,peertube,6.0.4,2,1,2,20444
peer.raise-uav.com,peertube,5.2.1,2,2,2,20666
v.j4.lc,peertube,5.2.1,2,0,1,20524
peertube.giftedmc.com,peertube,5.2.1,2,2,2,27083
videos.pop.eu.com,peertube,6.1.0,2,0,2,881
all.electric.kitchen,peertube,6.0.2,2,2,2,46
video.coyp.us,peertube,6.1.0,2,2,2,33867
weare.dcnh.tv,peertube,6.0.4,2,2,2,7
tube.towards.vision,peertube,5.2.1,2,1,1,7
v1.smartit.nu,peertube,4.2.2,2,1,1,14
peertube.2tonwaffle.com,peertube,6.1.0,2,1,2,62
video.lapaginagiuridica.it,peertube,6.1.0,2,1,2,196
video.expiredpopsicle.com,peertube,6.0.3,2,2,2,132
video.thomaspreece.net,peertube,6.1.0,2,1,1,49
video.tryptophonic.com,peertube,6.1.0,2,1,1,5
peertube.am-networks.fr,peertube,6.0.3,2,2,2,880
0ch.tv,peertube,6.1.0,2,0,1,12
peertube.n1l.dev,peertube,6.0.4,2,1,2,184
video.076.moe,peertube,6.0.1,2,1,1,315
gultsch.video,peertube,5.2.1,2,0,1,9
videos.festivalparminous.org,peertube,4.1.1,2,0,2,101
battlepenguin.video,peertube,4.2.2,2,0,0,27
stream.nuemedia.se,peertube,4.3.0,2,0,1,26
videos.collate.social,peertube,6.1.0,2,0,1,0
videos.wherelinux.xyz,peertube,5.0.1,2,1,1,8534
video.ourcommon.cloud,peertube,6.1.0,2,1,1,32
play.shirtless.gay,peertube,6.1.0,2,0,0,8
videoer.riversouldiers.dk,peertube,6.1.0,2,0,0,0
videos.ananace.dev,peertube,6.1.0,2,1,1,1490
peertube.ii.md,peertube,6.1.0,2,1,1,0
tube.doctors4covidethics.org,peertube,4.3.0,2,1,2,144
video.cigliola.com,peertube,5.0.1,2,0,1,3404
tube.beteigeuze.space,peertube,6.0.3,2,0,2,23383
petu.hypogea.org,peertube,6.0.3,2,1,2,12735
videos.draculo.net,peertube,5.1.0,2,0,1,385
qtube.qlyoung.net,peertube,6.1.0,2,1,1,60
video.fabiomanganiello.com,peertube,5.0.1,2,1,1,6
tube.doortofreedom.org,peertube,5.2.0,2,1,1,604
videos.gianmarco.gg,peertube,5.2.1,2,1,1,60
video.aokami.codelib.re,peertube,6.0.3,2,0,2,0
tube.foad.me.uk,peertube,6.0.3,2,1,1,259
nya.show,peertube,6.1.0,2,2,2,11
tube.pastwind.top,peertube,6.1.0,2,0,2,95
peertube.freestorm.online,peertube,6.0.4,2,2,2,2446
viditube.site,peertube,6.1.0,2,1,1,3
video.iphodase.fr,peertube,6.0.3,2,0,2,422
video.niboe.info,peertube,5.2.1,2,1,1,6733
videos.yesil.club,peertube,5.0.1,2,0,0,1425
video.toby3d.me,peertube,6.1.0,2,1,1,199
tube.techeasy.org,peertube,5.2.1,2,1,1,1645
video.paradigmthreat.net,peertube,6.0.2,2,1,1,85
video.travisshears.xyz,peertube,2.2.0,2,null,null,14
peertube.takeko.cyou,peertube,5.2.1,2,0,1,5405
videos.digitaldragons.eu,peertube,6.0.3,2,1,2,0
tv.arns.lt,peertube,6.1.0,2,1,2,31669
pt.sarahgebauer.com,peertube,6.0.2,2,0,1,19
tv.animalcracker.art,peertube,6.1.0,2,1,2,184
video.mateuaguilo.com,peertube,5.1.0,2,0,1,46
video.ncot.uk,peertube,6.0.3,2,1,2,5
video.ironsysadmin.com,peertube,6.0.4,2,0,2,5169
videos.dromeadhere.fr,peertube,5.2.1,2,2,2,889
vid.mattedwards.org,peertube,6.1.0,2,0,2,2
video.davejansen.com,peertube,6.1.0,2,1,2,782
video.fuo.fi,peertube,6.1.0,2,1,1,693
videos.offroad.town,peertube,6.1.0,2,1,2,12
peertube.atsuchan.page,peertube,4.3.1,2,1,2,2719
stl1988.peertube-host.de,peertube,6.1.0,2,0,0,3
peertube.sieprawski.pl,peertube,6.0.3,2,1,2,2458
p.efg-ober-ramstadt.de,peertube,6.1.0,2,1,1,5
bideoak.argia.eus,peertube,6.0.4,2,2,2,2053
video.techtransthai.org,peertube,6.1.0,2,2,2,12
peertube.mikemestnik.net,peertube,5.1.0,2,0,2,11530
video.jadin.me,peertube,6.0.3,2,1,1,385
videoteca.kenobit.it,peertube,5.2.0,2,2,2,28
media.cooleysekula.net,peertube,6.0.3,2,1,1,5598
tbh.co-shaoghal.net,peertube,6.1.0,2,1,2,452
tube.kenfm.de,peertube,6.0.3,2,0,2,2821
tube.norse.social,peertube,6.1.0,2,0,2,6
westergaard.video,peertube,6.1.0,2,1,2,19
vid.nocogabriel.fr,peertube,6.0.2,2,1,1,5409
peertube.kghorvath.com,peertube,6.0.3,2,1,2,4
serialz.top,peertube,6.0.3,2,1,2,2684
special.videovortex.tv,peertube,6.1.0,2,1,2,5759
peertube.tnxip.de,peertube,6.0.2,2,0,2,4
tube.onlinekirche.net,peertube,6.1.0,2,1,1,148
peertube.terranout.mine.nu,peertube,5.2.1,2,1,1,210
video.irem.univ-paris-diderot.fr,peertube,5.2.0,2,1,1,613
video.odenote.com,peertube,5.2.0,2,0,0,3
peertube.chir.rs,peertube,6.0.4,2,0,0,12
video.citizen4.eu,peertube,5.2.1,2,1,1,3
peertube.yuuki.pictures,peertube,5.1.0,2,0,0,4
peertube.th3rdsergeevich.xyz,peertube,6.0.2,2,1,2,431
video.thoshis.net,peertube,6.0.3,2,0,1,6
live.nanao.moe,peertube,5.2.1,2,0,1,73
tritiumgg.tv,peertube,6.0.2,2,1,2,1
peertube.nighty.name,peertube,6.1.0,2,2,2,344
tube.edufor.me,peertube,6.1.0,2,1,2,78
peertube.hoerli.net,peertube,6.1.0,2,1,2,403
video.metaccount.de,peertube,6.0.3,2,0,2,3238
ytube.retronerd.at,peertube,6.1.0,2,1,2,52
video.taskcards.eu,peertube,6.1.0,2,0,0,2
p.ms.vg,peertube,6.1.0,2,0,0,15
video.jacen.moe,peertube,6.1.0,2,1,1,21
tube.friloux.me,peertube,5.1.0,2,0,0,3591
pt.nijbakker.net,peertube,6.0.3,2,0,2,1
peertube.vlaki.cz,peertube,6.1.0,2,1,2,520
peertube.johntheserg.al,peertube,6.0.3,2,0,2,33842
peertube.unixweb.net,peertube,5.2.1,2,0,2,24
peertube.vesdia.eu,peertube,5.2.1,2,1,1,8027
pityu.flaki.hu,peertube,3.2.1,2,0,0,8
videos.devteams.at,peertube,6.1.0,2,0,2,10
t.0x0.st,peertube,4.3.1,2,0,0,29450
ptube.rousset.nom.fr,peertube,6.1.0,2,1,1,6
tube.metadocs.cc,peertube,6.0.3,2,0,2,4
pointless.video,peertube,6.1.0,2,0,2,6
video.gustavlindqvist.se,peertube,6.0.3,2,0,1,7
video.beyondwatts.social,peertube,5.1.0,2,0,0,16
video.coffeebean.social,peertube,6.0.3,2,2,2,20
vtr.chikichiki.tube,peertube,6.0.3,2,0,1,1178
video.angrynerdspodcast.nl,peertube,5.2.1,2,0,2,92
vids.capypara.de,peertube,5.2.1,2,0,0,49
pastafriday.club,peertube,5.2.1,2,1,2,17
video.bmu.cloud,peertube,5.0.0,2,0,0,2
peertube.modspil.dk,peertube,6.1.0,2,0,2,3
cloudtube.ise.fraunhofer.de,peertube,4.3.1,2,1,1,4
video.bards.online,peertube,6.1.0,2,1,1,5
peertube.histoirescrepues.fr,peertube,6.0.3,2,0,1,1
videos.kuoushi.com,peertube,6.1.0,2,1,1,916
video.hammons.llc,peertube,6.1.0,2,1,2,8
vid.mkp.ca,peertube,4.1.1,2,1,1,56
bitforged.stream,peertube,6.0.2,2,1,2,0
video.onjase.quebec,peertube,6.1.0,2,2,2,0
peertube.rougevertbleu.tv,peertube,6.0.3,2,2,2,32
pt.borgcube.eu,peertube,4.1.1,2,0,1,3216
videos.factsonthegroundshow.com,peertube,5.1.0,2,0,0,190
video.simplex-software.ru,peertube,4.2.2,2,2,2,23161
video.9wd.eu,peertube,6.1.0,2,0,2,3
melsungen.peertube-host.de,peertube,6.1.0,2,0,0,102
videos.martyn.berlin,peertube,5.1.0,2,0,0,19
video.zonawarpa.it,peertube,6.1.0,2,2,2,14
video.clumsy.computer,peertube,4.2.2,2,0,0,6
tube.tuxfriend.fr,peertube,2.0.0,2,null,null,498
vids.roshless.me,peertube,5.2.0,2,1,1,6
docker.videos.lecygnenoir.info,peertube,6.0.2,2,0,1,0
media.caladona.org,peertube,5.1.0,2,0,0,63
peertube.erikkemp.eu,peertube,6.0.3,2,2,2,106
infothema.net,peertube,6.1.0,2,2,2,49
tube.benzo.online,peertube,6.1.0,2,1,2,3
video.freie-linke.de,peertube,3.0.1,2,0,0,1
vv.rdgx.fr,peertube,6.1.0,2,0,2,18
tube.parinux.org,peertube,6.0.0,2,1,1,138
see.ellipsenpark.de,peertube,6.0.3,2,0,2,9
den.wtf,peertube,6.1.0,2,1,2,7
tube.kai-stuht.com,peertube,3.2.1,2,1,2,639
video.dhamdomum.ynh.fr,peertube,6.0.3,2,1,2,5
peertube.bilange.ca,peertube,3.4.1,2,0,0,6
mtube.mooo.com,peertube,5.2.1,2,1,2,157
twctube.twc-zone.eu,peertube,6.1.0,2,2,2,13
videos.sarcasmstardust.com,peertube,5.1.0,2,0,1,492
mytube.kn-cloud.de,peertube,6.1.0,2,2,2,28
peertube.home.x0r.fr,peertube,6.1.0,2,1,2,9
peertube.luckow.org,peertube,6.1.0,2,0,1,131
video.nonewabnormal.com,peertube,6.1.0,2,1,1,476
darkvapor.nohost.me,peertube,6.1.0,2,1,2,0
tv.adn.life,peertube,6.1.0,2,1,1,10
tube.oraclefilms.com,peertube,4.2.2,2,0,1,7
peertube.zwindler.fr,peertube,3.4.1,2,0,2,18
peertube.bridaahost.ynh.fr,peertube,5.2.0,2,0,2,0
peertube.cloud.sans.pub,peertube,3.4.1,2,0,0,472
www.rocaguinarda.tv,peertube,3.0.1,2,1,1,32
regarder.sans.pub,peertube,3.4.1,2,0,0,472
peertube.kalua.im,peertube,5.0.1,2,0,1,1
video.matomocamp.org,peertube,5.2.1,2,0,0,57
tube.octaplex.net,peertube,3.1.0,2,0,0,114
tube.angst-frei.ch,peertube,5.1.0,2,0,0,20
video.hainry.fr,peertube,5.0.1,2,0,2,17
peertube.cpge-brizeux.fr,peertube,3.1.0,2,0,1,0
peertube.education-forum.com,peertube,4.1.1,2,0,1,1188
peertube.revelin.fr,peertube,3.1.0,2,0,0,0
peertube.1984.cz,peertube,4.2.2,2,0,1,44
vnop.org,peertube,6.1.0,2,2,2,9
stream.jurnalfm.md,peertube,4.2.2,2,0,0,1
peertube.eb8.org,peertube,6.1.0,2,0,2,40
v.esd.cc,peertube,4.2.2,2,0,0,9
video.administrieren.net,peertube,5.2.1,2,1,1,1
tube.vrpnet.org,peertube,5.1.0,2,1,1,33
video.tii.space,peertube,5.2.1,2,2,2,2
videos.avency.de,peertube,4.2.1,2,0,1,51
watch.thelema.social,peertube,4.2.0,2,0,0,0
tube.genb.de,peertube,6.0.3,2,0,1,2
video.occm.cc,peertube,5.1.0,2,1,1,7
videos.cassidypunchmachine.com,peertube,4.1.1,2,0,1,3
video.uriopss-pdl.fr,peertube,6.0.4,2,0,0,11
tube.lelaidier.net,peertube,6.1.0,2,2,2,0
videos.pcorp.us,peertube,6.0.2,2,0,1,11
video.tippetarius.ru,peertube,5.0.0,2,1,1,15
tube.laurent-malys.fr,peertube,4.3.0,2,0,1,512
pt.netcraft.ch,peertube,6.0.4,2,2,2,3
pt.rwx.ch,peertube,5.2.0,2,0,1,41
video.espr.cloud,peertube,6.0.3,2,0,1,0
vid.cthos.dev,peertube,6.0.3,2,1,1,46
video.nstr.no,peertube,5.2.0,2,0,1,12
peertube.hackerfoo.com,peertube,5.2.1,2,1,2,46
video.jeffmcbride.net,peertube,5.0.1,2,1,1,6
peertube.magicstone.dev,peertube,4.3.1,2,0,0,5
video.davidsterry.com,peertube,5.0.1,2,1,1,17
mytube.le5emeaxe.fr,peertube,6.1.0,2,0,1,721
videos.jevalide.ca,peertube,6.1.0,2,0,1,12
vid.ohboii.de,peertube,5.2.1,2,0,0,55
tube.baraans-corner.de,peertube,6.1.0,2,1,2,27
peertube.nissesdomain.org,peertube,6.0.2,2,0,2,128
beta.flimmerstunde.xyz,peertube,6.1.0,2,1,2,16
flix.thewalkingdeaf.social,peertube,6.0.1,2,1,2,3
tube.morozoff.pro,peertube,5.2.1,2,2,2,64
videos.netwaver.xyz,peertube,5.1.0,2,0,0,2
peertube.anti-logic.com,peertube,6.0.2,2,1,2,6320
peertube.lab.how,peertube,5.1.0,2,0,0,0
peertube.voots.org,peertube,6.1.0,2,2,2,4
videos.liberatedsystems.co.uk,peertube,5.1.0,2,0,0,4
tube.4e6a.ru,peertube,6.1.0,2,1,2,42
johnydeep.net,peertube,5.2.0,2,0,1,22
secure.icn.press,peertube,6.1.0,2,1,1,26515
www.jvideos.net,peertube,6.1.0,2,2,2,1404
video.gouldron.xyz,peertube,6.1.0,2,1,1,140
video.kms.social,peertube,6.1.0,2,0,2,9
tube.g4rf.net,peertube,5.2.0,2,1,1,101
peertube.smertrios.com,peertube,5.1.0,2,0,0,5
pt.na4.eu,peertube,6.1.0,2,0,0,14
video.mikepj.dev,peertube,6.1.0,2,1,1,55
v.blustery.day,peertube,5.2.1,2,0,1,4
cumraci.tv,peertube,6.0.4,2,1,1,114
peertube.pablopernot.fr,peertube,6.0.2,2,0,1,29
zumvideo.de,peertube,6.0.4,2,0,2,24
lounges.monster,peertube,6.1.0,2,1,1,36
videos.foilen.com,peertube,6.1.0,2,2,2,30
video.voidconspiracy.band,peertube,5.1.0,2,0,1,49
video.immenhofkinder.social,peertube,6.1.0,2,0,0,1
tube.public.apolut.net,peertube,6.0.3,2,2,2,2346
clipet.tv,peertube,6.0.2,2,1,2,32
peertube.scd31.com,peertube,5.2.1,2,0,2,8
peertube.lulusworld.art,peertube,6.1.0,2,1,2,2
peertube.stattzeitung.org,peertube,5.2.0,2,1,2,173
tube.bremen-social-sciences.de,peertube,6.0.1,2,0,2,0
ilbjach.ru,peertube,6.0.4,2,1,2,4
tyrannosaurusgirl.com,peertube,6.1.0,2,1,2,0
peertube.zetamc.net,peertube,6.0.1,2,0,2,2
tube.hamdorf.org,peertube,6.1.0,2,1,1,3
video.veen.world,peertube,5.2.1,2,0,1,29
video.lmika.org,peertube,6.0.2,2,1,2,11
acvalens.net,peertube,5.2.1,2,0,2,5
peertube-awradio-u7122.vm.elestio.app,peertube,5.2.1,2,0,2,13
peertube.caprover.yuuki.pictures,peertube,5.1.0,2,0,0,4
tube.solidairesfinancespubliques.org,peertube,6.0.4,2,1,2,40
video.mkf.fm,peertube,6.0.3,2,0,2,111
beaverdamcommunity.tv,peertube,6.0.3,2,0,2,0
tube.systemz.pl,peertube,6.0.2,2,1,1,0
peertube.ra.no,peertube,6.0.3,2,0,2,11
tube.new.rinri-d.xyz,peertube,6.0.3,2,0,2,0
zentube.org,peertube,6.0.3,2,1,2,10
video.treuzel.de,peertube,6.0.3,2,0,2,0
peertube.cyberveins.eu,peertube,6.1.0,2,1,2,0
tube.chispa.fr,peertube,6.1.0,2,0,1,2
videos.agoraoulucas.com,peertube,6.1.0,2,0,2,7
peertube.fedi-multi-verse.eu,peertube,6.1.0,2,1,2,3240
watch.eeg.cl.cam.ac.uk,peertube,5.2.1,2,2,2,70
videosafehaven.com,peertube,6.1.0,2,2,2,10504
peertube.lesparasites.net,peertube,6.0.2,2,1,1,0
crypsi.tube,peertube,6.1.0,2,2,2,10
tube.emy.world,peertube,5.0.0,2,1,1,5521
tube.derlemue.com,peertube,5.2.1,2,0,1,18
pt.oax.rhizomatica.org,peertube,4.3.0,2,0,1,2
tube.emy.plus,peertube,5.0.0,2,1,1,5521
peertube.trabus322.eu,peertube,6.1.0,2,2,2,10
peertube.offerman.com,peertube,5.2.1,2,0,0,1
video.chipio.industries,peertube,6.0.2,2,1,2,8
meshtube.net,peertube,6.0.4,2,1,2,0
video.lolihouse.top,peertube,6.1.0,2,2,2,5
peertube.casually.cat,peertube,6.1.0,2,2,2,319
s1.vnchich.vip,peertube,6.1.0,2,2,2,1424
vid.norbipeti.eu,peertube,6.1.0,2,2,2,26
video.chadwaltercummings.me,peertube,6.1.0,2,1,1,250754
nightshift.minnix.dev,peertube,6.1.0,2,1,1,103
media.geekwisdom.org,peertube,5.2.1,2,1,1,1596
videomensoif.ynh.fr,peertube,6.1.0,2,2,2,54059
tube.sector1.fr,peertube,6.0.4,2,2,2,4
notretube.asselma.eu,peertube,4.0.0,1,0,0,3
video.cm-en-transition.fr,peertube,6.1.0,1,0,0,0
videos.hack2g2.fr,peertube,3.2.1,1,0,0,44
video.monsieurbidouille.fr,peertube,6.1.0,1,1,1,144
peertube.genma.fr,peertube,6.1.0,1,1,1,0
testube.distrilab.fr,peertube,6.0.3,1,0,0,2
cdn01.tilvids.com,peertube,6.0.2,1,0,1,2728
peertube.datura.network,peertube,6.0.3,1,0,1,287164
peertube.rokugan.fr,peertube,6.1.0,1,0,1,8208
peertube.it-arts.net,peertube,6.0.1,1,0,1,387240
linuxtube.space,peertube,6.0.4,1,0,1,5149
flashist.health,peertube,6.0.3,1,0,1,0
peertube.f-si.org,peertube,1.2.1,1,null,null,110
peertube.behostings.net,peertube,5.0.1,1,0,1,75168
tube.beit.hinrichs.cc,peertube,5.2.1,1,1,1,356
3dctube.3dcandy.social,peertube,6.1.0,1,1,1,49456
peertube.groovyverse.com,peertube,6.1.0,1,1,1,5
peertube.alt.tata.casa,peertube,6.0.1,1,0,1,4026
v.kisombrella.top,peertube,6.1.0,1,1,1,88
petitlutinartube.fr,peertube,5.2.0,1,0,0,0
peertube.expi.studio,peertube,2.0.0,1,null,null,1777
video.lrose.de,peertube,5.0.1,1,0,1,5
media.assassinate-you.net,peertube,5.2.0,1,0,0,5
peertube.wumix.net,peertube,6.1.0,1,0,1,0
tube.danq.me,peertube,1.1.0,1,null,null,94
peertube.dtmf.ca,peertube,4.3.0,1,0,1,40
ocfedtest.hosted.spacebear.ee,peertube,4.2.2,1,0,0,1
tube.mediainformationcenter.de,peertube,6.0.2,1,0,1,180
staging.gegenstimme.tv,peertube,4.2.2,1,0,0,3066
videos.coopgo.fr,peertube,3.4.0-rc.1,1,0,0,17
freesoto-u2151.vm.elestio.app,peertube,5.2.1,1,0,1,1
icanteven.watch,peertube,6.1.0,1,1,1,0
tube.belowtoxic.media,peertube,6.0.2,1,0,1,0
video.shig.de,peertube,5.2.1,1,1,1,2
peertube.monicz.dev,peertube,5.2.1,1,0,1,3
freesoto.tv,peertube,5.2.1,1,0,1,1
peertube.xn--gribschi-o4a.ch,peertube,6.1.0,1,0,1,153
sc.goodprax.is,peertube,6.0.4,1,1,1,0
megatube.lilomoino.fr,peertube,5.2.1,1,0,0,7
mirror.peertube.metalbanana.net,peertube,6.1.0,1,1,1,46
staging.pictclip.com,PICT CLIP,2.0.0,1,null,null,0
piefed.social,PieFed,0.1,245,72,245,168
news.lowtechmagazine.com,PieFed,0.1,4,3,4,25
animaignota.com,PieFed,0.1,2,2,2,9
pixelfed.social,pixelfed,0.12.1,113717,8609,24073,25036008
pixelfed.de.,pixelfed,0.11.13,37219,4112,11427,10438189
pixelfed.de,pixelfed,0.11.13,36970,3913,11295,10343170
pxlmo.com,pixelfed,0.12.0,10505,582,3090,5266044
pixel.tchncs.de,pixelfed,0.12.1,9753,1937,6433,1220608
pixelfed.uno,pixelfed,0.12.1,9504,551,2842,1059336
pixey.org,pixelfed,0.11.13,5385,549,1663,2810884
metapixl.com,pixelfed,0.12.1,5254,335,1357,2548406
pixelfed.tokyo,pixelfed,0.12.1,4158,233,857,357929
pix.toot.wales,pixelfed,0.12.1,2850,1676,1915,116232
pixelfed.fr,pixelfed,0.12.1,2442,384,1011,1759483
shared.graphics,pixelfed,0.11.6,2129,26,203,41771
gram.social,pixelfed,0.11.13,1880,351,995,1499361
fotofed.nl,pixelfed,0.11.11,1368,10,148,464962
eorzea.photos,pixelfed,0.12.1,1308,631,1272,4615
pixelfed.au,pixelfed,0.12.1,1245,115,432,1379973
pixelfed.nz,pixelfed,0.12.1,1220,90,577,260466
pixelfed.fi,pixelfed,0.11.12,1179,386,407,238262
pixelfed.noellabo.jp,pixelfed,0.11.11,1178,2,191,1663
fedisnap.com,pixelfed,0.12.1,1167,160,643,455634
pixelfed.bachgau.social,pixelfed,0.12.1,1064,3,19,67907
pxl.roflcopter.fr,pixelfed,0.11.9,1032,6,97,386
pix.anduin.net,pixelfed,0.11.13,1029,202,761,237094
pixel.noff.co,pixelfed,0.11.13,1008,0,233,3421
federated.photos,pixelfed,0.10.0,927,24,192,395
pixelfed.cz,pixelfed,0.11.13,878,48,259,390273
anar.chi.st,pixelfed,0.12.0,837,27,125,826351
pixel.sendero.social,pixelfed,0.12.0,828,2,18,555
bolha.photos,pixelfed,0.12.1,735,442,529,313861
pixtagram.social,pixelfed,0.11.13,734,42,211,1230474
hidden.pics,pixelfed,0.12.1,725,78,538,72042
pixelfed.sdf.org,pixelfed,0.11.13,711,47,126,190742
luzeed.org,pixelfed,0.12.0,657,102,355,402926
pix.diaspodon.fr,pixelfed,0.12.1,621,37,73,303350
pixelfed.photos,pixelfed,0.11.11,602,11,50,16136
pixel.livellosegreto.it,pixelfed,0.11.11,600,144,348,216916
piconic.co,pixelfed,0.12.1,493,2,10,5846
pixelfed.eus,pixelfed,0.12.1,456,38,64,59306
pixelfed.ru,pixelfed,0.12.0,445,81,257,231336
polaroid.absturztau.be,pixelfed,0.12.1,441,3,187,41275
art.librepunk.club,pixelfed,0.11.9,407,2,5,11551
pixelfed.automat.click,pixelfed,0.12.1,399,39,124,1278455
social.photo,pixelfed,0.12.1,398,89,293,363662
pixelfed.eu,pixelfed,0.11.13,362,36,64,377233
pixelfed.art,pixelfed,0.12.1,349,118,222,651642
pixel.infosec.exchange,pixelfed,0.12.0,336,28,77,148129
miniature.photography,pixelfed,0.11.9,335,3,77,203520
pixelfed.cafe,pixelfed,0.12.1,310,21,78,246632
gear.pictures,pixelfed,0.11.13,276,49,227,40331
pixelfed.scot,pixelfed,0.11.13,246,20,136,140991
pix.tedomum.net,pixelfed,0.12.1,232,3,10,16742
mental.camp,pixelfed,0.11.9,222,1,5,37086
pixelfed.furryfandom.me,pixelfed,0.12.1+glitch.1.4.2,211,25,82,127221
pictogram.social,pixelfed,0.11.13,204,8,121,44107
staging.pixelfed.net,pixelfed,0.12.1,195,4,14,50480
pixelfed.babb.no,pixelfed,0.12.1,190,10,150,184292
cro.pics,pixelfed,0.12.1,184,26,125,115470
pixel.nobigtech.es,pixelfed,0.11.9,182,1,11,54333
pixelfur.maw.best,pixelfed,0.11.13+glitch.1.3.0,167,12,71,50005
pixels.gsi.li,pixelfed,0.12.0,162,7,44,101651
pixelfed.lovetux.net,pixelfed,0.12.1,158,20,85,102347
pixel.netzspielplatz.de,pixelfed,0.11.9,153,0,2,2399
instafops.net,pixelfed,0.12.0,147,11,45,61745
pix.metaversum.wtf,pixelfed,0.11.13,145,0,24,1787
fedipix.de,pixelfed,0.11.5,145,0,5,415
nicagram.com,pixelfed,0.11.13,131,28,70,910
faf.photos,pixelfed,0.11.13,130,9,39,463
exercise.cafe,pixelfed,0.11.12,116,0,11,13295
rly.at,pixelfed,0.11.3,112,24,54,15
snap.st,pixelfed,0.12.1,106,3,54,279
pixelfed.se,pixelfed,0.11.12,105,2,7,4923132
pix.ublog.tech,pixelfed,0.12.1,103,11,79,573
pix.yapbreak.fr,pixelfed,0.12.1,101,0,1,3037
7graphics.art,pixelfed,0.12.1,92,92,92,1034
pixelfed.heavyrubberslave.com,pixelfed,0.11.9,85,0,0,2
pi.dead.guru,pixelfed,0.12.0,82,9,56,561
pix.closeuprussia.com,pixelfed,0.11.13,78,1,1,677
pixelfed.dk,pixelfed,0.12.1,77,20,77,30774
www.polylux.xyz,pixelfed,0.11.12,69,15,34,164310
insta.landofkittens.social,pixelfed,0.11.11,67,6,51,8865
pixel.art3mis.de,pixelfed,0.12.1,61,1,9,31524
pix.mastodont.cat,pixelfed,0.12.1,56,9,15,133766
pixelfed.graz.social,pixelfed,0.12.0,56,4,10,3163
pix.calculate.social,pixelfed,0.11.3,52,3,6,130
pixelfed.debian.social,pixelfed,0.11.8,51,1,4,424
pix.gemnoc.ca,pixelfed,0.11.13,49,1,1,1628
pixel.pol.social,pixelfed,0.11.12,48,31,48,24052
pixelfed.coupou.fr,pixelfed,0.11.9,44,0,0,12869
pictures.yidhra.farm,pixelfed,0.11.5,43,1,1,68
dogs.photos,pixelfed,0.11.4,40,1,22,732
pics.gayfr.online,pixelfed,0.12.1,39,28,39,87343
picto.anartist.org,pixelfed,0.11.13,37,12,21,23970
digitalcourage.photo,pixelfed,0.12.1,37,8,24,35294
kinkpic.site,pixelfed,0.12.1,36,6,24,6272
pixelfed.gdgd.jp.net,pixelfed,0.12.1,35,5,5,243192
pixelfed.moe,pixelfed,0.12.1,34,4,16,94117
pixelfedapp.uk,pixelfed,0.12.1,32,18,32,4184
justsome.photos,pixelfed,0.12.1,31,5,18,3396
3dart.social,pixelfed,0.11.13,29,19,19,108669
pixelfed.in.ua,pixelfed,0.11.8,27,5,15,384960
pixel.tiggi.es,pixelfed,0.12.1,27,26,27,9233
p1337.dev,pixelfed,0.12.1,26,3,16,1339
gal.muri.zip,pixelfed,0.12.1,26,6,22,61476
elsie.photo,pixelfed,0.12.1,25,1,2,79
pixelfed.jascha.wtf,pixelfed,0.12.0,23,3,4,8742
gpose.site,pixelfed,0.12.1,23,4,19,125
onepicaday.com,pixelfed,0.11.13,22,3,5,5769
pixelfed.mx,pixelfed,0.11.7,22,1,2,354
pixelfed.cats-home.net,pixelfed,0.12.1,21,2,2,7024
oceanvibe.nz,pixelfed,0.12.1,21,4,21,127
playset.social,pixelfed,0.11.4,21,1,16,8044
testing.pixeldroid.org,pixelfed,0.11.6,21,0,4,669
pf.nobl.ink,pixelfed,0.11.13,20,0,1,113
pff.o.hina.dev,pixelfed,0.11.8,20,0,2,7927
pixl.fi,pixelfed,0.12.1,19,9,19,10350
pix.solarpunk.moe,pixelfed,0.11.9,19,2,4,34891
mountains.photos,pixelfed,0.12.1,19,19,18,1356
pixel.sp-codes.de,pixelfed,0.11.13,19,3,8,3632
sajin.life,pixelfed,0.12.0,19,19,19,2697
pixel.redsnake.io,pixelfed,0.11.13,18,12,18,1639
pixelfed.fftlt.net,pixelfed,0.11.4,18,0,1,466
photofed.world,pixelfed,0.11.13,17,5,17,98151
zarapito.cl,pixelfed,0.11.13,15,5,7,8092
pix.lalafell.org,pixelfed,0.11.9,15,1,7,1235
sick.pictures,pixelfed,0.11.8,15,0,1,16
stage.pixelfed.de,pixelfed,0.11.13,14,2,3,25382
photo.myocci.social,pixelfed,0.11.13,14,3,12,205
straightouttacotton.com,pixelfed,0.11.11,14,0,11,2
