domain,application,version,users,MAU,HYAU,posts
fontube.fr,peertube,4.2.1,4,1,2,287
video.valme.io,peertube,3.0.1,359,1,2,169
hindsightt.social,pixelfed,0.11.8,13,0,2,49
peertube.artica.center,peertube,2.3.0,3,null,null,22
demo.writeas.org,writefreely,0.14.0,4,null,null,4
video.lono.space,peertube,5.2.1,4,1,2,36
doublewordplay.com,writefreely,0.14.0,1,null,null,3
video.turbo.chat,peertube,6.0.2,13,1,2,17
lifeof.ahabitual.dev,pixelfed,0.11.9,1,0,1,0
writing.openwebcraft.com,writefreely,0.14.0,1,null,null,12
snaps.gallery,Tiny Angels,0.11.2,100,0,0,166
peertube.ethibox.fr,peertube,6.0.2,89,2,3,74
it.szeged.social,mastodon,3.1.4,6,0,0,18
video.ustim.ru,peertube,5.2.1-nightly-2023-10-31,1,0,1,189
profa.co,mastodon,4.2.3,3,0,3,1
using.write.as,writefreely,0.14.0,1,null,null,3
void.hostdon.ne.jp,mastodon,4.2.1,8,5,6,100757
peertube.rainbowswingers.net,peertube,6.0.0,2,1,1,174
videos.hauspie.fr,peertube,5.2.1,3,0,1,0
juggling.digital,peertube,2.2.0,10,null,null,10
kokoni.co,mastodon,4.2.3,3,0,3,0
exae.co,mastodon,4.2.3,7,0,7,192
peertube.atilla.org,peertube,3.0.1,3,1,1,61
norbertmarteau.fr,mastodon,4.2.3,15,8,10,1693
peertube.lagvoid.com,peertube,5.0.0,7,2,2,271
pix.multimob.be,pixelfed,0.11.9,3,0,1,143
eunomia-dev.consert.eee.uniwa.gr,mastodon,3.4.1,73,2,6,478
blog.ribesnigrum.eu,writefreely,0.14.0,4,null,null,103
writefreely.lokean.org,writefreely,0.13.0,9,null,null,84
pixel.sendero.social,pixelfed,0.11.9,826,0,2,498
xeri.irex.aretex.ca,mastodon,3.3.0,108,18,37,434
peertube.education-forum.com,peertube,4.1.1,2,1,1,1186
stephenpieper.net,wordpress,6.4.2,2,1,1,870
www.biznik.co.uk,wordpress,6.4.2,1,1,1,28
outdoorism.net,wordpress,6.4.2,2,1,1,66
blog.webpigeon.me.uk,writefreely,0.14.0,1,null,null,8
lucarne.balsamine.be,peertube,2.2.0,3,null,null,48
postz.ca,wordpress,6.4.2,2,1,1,1
studiointegracji.org,wordpress,6.2.3,1,null,null,3
peertube.solidev.net,peertube,5.2.1,2,0,2,1
tube.maiti.info,peertube,5.1.0,3,0,0,0
log.jensholze.de,wordpress,6.3.2,1,1,1,18
annagordhhumlesjo.se,wordpress,5.4.14,1,null,null,3
write.rbq.zone,writefreely,,11,null,null,60
peertube.bilange.ca,peertube,3.4.1,2,0,1,6
www.jarjan.net,wordpress,6.4.2,2,1,1,20
podcast.onpaper.su,wordpress,6.1.4,10,null,null,251
video.mugoreve.fr,peertube,2.1.1,3,null,null,28
mastodon.smeets.re,mastodon,4.1.6,5,0,0,144
fm7878.com,mastodon,4.1.2,2,1,1,42
videos.stadtfabrikanten.org,peertube,6.0.2,6,2,2,177
peertube.monlycee.net,peertube,5.2.1,5234,110,151,4137
yukia.me,misskey,13.13.2,3,null,null,3
peertube.cpy.re:443,peertube,6.0.2,13,1,1,20
video.migennes.net:443,peertube,6.0.1,9,2,2,115791
atravesdelcuento.es,wordpress,6.4.2,2,2,2,175
dabo.de,wordpress,5.4.14,1,null,null,1
itchy.5p.lt,wordpress,5.8.8,3,null,null,1328
datri.uy,wordpress,6.4.2,1,1,1,39
ceramicadelpez.edu.uy,wordpress,6.4.2,1,1,1,96
www.senselesswisdom.net,wordpress,6.4.2,2,3,3,1144
photos.festivalparminous.org,pixelfed,0.11.5,11,0,0,28
walledgarden.social,mastodon,4.1.4+glitch,12,0,1,149
ecrire.sans.pub,writefreely,,4,null,null,11
www.lakelogaztetxea.net,gancio,1.4.3,3,null,null,523
www.aukondk.com,wordpress,5.8.8,1,null,null,11
10thstreet.media,wordpress,6.2.3,1,1,1,31
tampabayocculture.club,wordpress,5.9.8,5,null,null,17
peertube3.cpy.re:443,peertube,6.0.2,6,1,1,21628
www.knowfore.ca,wordpress,6.3.2,1,1,1,100
www.simounet.net,wordpress,6.4.2,1,1,1,342
www.ludovicsouliman.com,wordpress,5.7.10,2,2,2,30
peertube2.cpy.re:443,peertube,6.0.2-nightly-2023-12-22,27,7,9,103174
csixty4.com,wordpress,6.0.2,2,null,null,8
regarder.sans.pub,peertube,3.4.1,2,0,0,472
recs.fandomish.net,wordpress,6.4.2,1,1,1,1341
dgtale.net,wordpress,6.3.2,1,1,1,26
sisyl.com,writefreely,0.14.0,1,null,null,2
theo-andreou.org,writefreely,0.12.0,1,null,null,3
centertown.fun,mastodon,3.2.0,40,80,128,1436
jklol.my.to,mastodon,3.2.1,11,8,9,2915
europeanservice.eu,wordpress,6.4.2,1,1,1,3
streamsource.video,peertube,6.0.1,381,5,18,1059
lbad.ru,wordpress,6.4.2,1,1,1,31
mobilizon.colibris-outilslibres.org,Mobilizon,3.2.0,7,null,null,2
rdv.tedomum.net,Mobilizon,3.2.0,37,null,null,41
rmendes.net,wordpress,6.4.2,2,1,1,5
mobilizon.musicstudio.pro,Mobilizon,4.0.2,16,null,null,9
peertube.luga.at,peertube,3.0.1,4,0,1,92
video.benetou.fr,peertube,5.0.1,2,1,2,90
mytube.kn-cloud.de,peertube,5.2.1,2,0,2,28
peertube.cloud.sans.pub,peertube,3.4.1,2,0,0,472
hartgute.software,writefreely,0.13.1,1,null,null,73
events.dev-wiki.de,Mobilizon,3.1.3-dirty,13,null,null,3
grypstube.uni-greifswald.de,peertube,4.3.0,237,53,101,1360
videos.leslionsfloorball.fr,peertube,6.0.2,12,2,2,105
tube.amic37.fr,peertube,3.4.1,8,2,3,32
tututu.tube,peertube,4.2.2,8,0,1,30
peertube.be,peertube,6.0.1,255,11,19,268921
meet.debian.net,Mobilizon,4.0.0,878,null,null,698
fur.lgbt,mastodon,4.3.0-alpha.0+glitch,3685,708,1182,1022595
videos-passages.huma-num.fr,peertube,5.1.0,5,3,3,206
pictures.yidhra.farm,pixelfed,0.11.5,43,0,0,63
videos.lemouvementassociatif-pdl.org,peertube,5.2.1,6,2,3,656
peer.azurs.fr,peertube,3.4.1,3,0,2,175
video.csc49.fr,peertube,3.1.0,10,0,1,700
tube.systest.eu,peertube,3.4.1,6,0,0,171
pixelfed.shortens.net,pixelfed,0.11.8,201,2,20,367
mastodon.yorglemedia.org,mastodon,4.0.2,1,1,1,19
hubzilla.am-networks.fr,hubzilla,8.6.1,6,1,1,5
social.whoart.art,mastodon,4.2.3,4,0,1,110
videos.benjaminbrady.ie,peertube,3.1.0,2718,8,2193,0
pleroma.subsonics.nl,pleroma,2.5.52-301-g93ad16cc,7,0,1,88
beta.qdon.space,mastodon,4.3.0-alpha.0+qdon.glitch,3516,488,1217,516457
blog.tomat0.me,wordpress,6.4.2,3,3,3,58
pixelfed.jonak.org,pixelfed,0.11.9,1,1,1,0
mobilizon.libreon.fr,Mobilizon,3.2.0,12,null,null,3
meetup.furryfederation.com,Mobilizon,2.0.2,3505,null,null,3368
social.lifetime.academy,mastodon,4.2.3,2,0,0,20
wydarzenia.hsp.sh,Mobilizon,1.3.0,13,null,null,62
tube.rsi.cnr.it,peertube,4.1.1,25,10,15,322
disiviva.tips,mastodon,3.3.0,1,0,2,0
pace.rip,peertube,4.3.1,15,1,2,0
video.amiga-ng.org,peertube,6.0.2,3,1,1,105
tube.pyngu.com,peertube,5.2.1,3,1,1,0
tube.lokad.com,peertube,3.1.0,4,1,2,261
peertube.ucy.de,peertube,3.2.1,13,2,2,9
blog.derekgodin.com,writefreely,0.14.0,1,null,null,87
belchion.rsp-blogs.de,wordpress,6.4.2,2,1,1,430
gem.org.ru,writefreely,0.13.1,1,null,null,16
tv.generallyrubbish.net.au,peertube,3.0.1,3,0,0,6
live.nanao.moe,peertube,5.2.1,2,0,1,73
peertube.cpge-brizeux.fr,peertube,3.1.0,2,1,1,0
atheatileros.com,writefreely,0.14.0,1,null,null,31
peertube.bridaahost.ynh.fr,peertube,5.2.0,2,2,2,0
elsie.photo,pixelfed,0.11.9,24,0,2,77
mobilizon.cemea.org,Mobilizon,3.2.0-dirty,52,null,null,119
peertube.vlaki.cz,peertube,6.0.2,2,2,2,511
blog.zorg1331.one,writefreely,0.13.2,1,null,null,2
leifmetcalf.com,writefreely,0.14.0,1,null,null,5
blog.lifewithfuschia.com,writefreely,0.14.0,1,null,null,64
suranyami.com,writefreely,0.14.0,1,null,null,27
sven.tumelum.de,wordpress,6.4.2,1,null,null,26
word.kajko.se,writefreely,0.14.0,1,null,null,10
medias.debrouillonet.org,peertube,6.0.2,36,6,23,196
tube.kekmahub.com,peertube,4.1.1,2064,186,604,175
backtoroot.xyz,mastodon,4.2.3,5,0,1,12
www.rocaguinarda.tv,peertube,3.0.1,2,0,0,32
social.vasi.li,pleroma,2.5.2-7-g2f259166-release-2-5-2,2,0,1,49
peertube.ohioskates.com,peertube,2.3.0,4,null,null,40
gioia.photos,pixelfed,0.11.8,3,0,1,44
patriot.online,pleroma,2.3.0-1-gb221d77a,1377,null,null,37317
publicar.uy,wordpress,6.4.2,2,1,1,12
jochen-tetzlaff.online,writefreely,0.14.0,1,null,null,77
video.codefor.de,peertube,4.1.1,4,0,0,8
hpstube.fr,peertube,4.2.2,2,0,0,362
denkfoul.de,writefreely,0.14.0,1,null,null,8
gano.ven.uber.space,writefreely,0.14.0,1,null,null,8
biblion.refchat.net,peertube,3.1.0,3,0,2,157
burgetts.net,pleroma,2.4.4,11,null,null,58
peertube.tspu.edu.ru,peertube,6.0.2,4,2,3,15
snf-19213.ok-kno.grnetcloud.net,mastodon,3.1.4,62,0,3,56
wikileaks.video,peertube,3.1.0,2,0,0,112
eikon.refchat.net,pixelfed,0.10.10,1,0,0,20
alice.haconiwa.hostdon.ne.jp,mastodon,4.2.1,2,1,1,619
dragonsovereign.com,writefreely,0.14.0,1,null,null,1
videos.saidabdouni.com,peertube,3.1.0,2,0,0,4
video.soi.ch,peertube,3.1.0,32,0,2,88
yyyyy.life,writefreely,0.12.0,22,null,null,64
videos.hyphalfusion.network,peertube,3.1.0,3,0,0,5
tvox.ru,peertube,3.0.1,6,1,1,77
video.graine-pdl.org,peertube,5.2.1,6,2,2,157
periscope.numenaute.org,peertube,5.2.0,6,1,2,5
www2.patriot.online,pleroma,2.3.0-1-gb221d77a,1377,null,null,37317
pix.caselibre.fr,pixelfed,0.11.9,1,0,1,0
peertube.luckow.org,peertube,5.2.1,2,0,1,117
tube.aerztefueraufklaerung.de,peertube,4.0.0,2,0,0,41
tube.octaplex.net,peertube,3.1.0,2,0,0,114
katzenleben.fritz.cat,writefreely,0.12.0,2,null,null,18
mastodon.stsecurity.moe,mastodon,4.1.2,3,2,2,388
orion.teketen.com,wordpress,6.4.2,2,1,1,14
tube.apolut.net,peertube,5.2.0,1,1,1,1782
mastodev.fedilab.app,mastodon,4.2.1,1,0,0,0
blog.jillejr.tech,writefreely,0.13.1,1,null,null,33
wirtube.de,peertube,5.2.0,8262,759,3678,1438
v.kisombrella.top,peertube,6.0.2,1,1,1,76
birkeundnymphe.de,peertube,4.2.2,3,0,1,25
ocfedtest.hosted.spacebear.ee,peertube,4.2.2,1,0,1,1
blog.bitfroest.cloud,writefreely,0.13.1,1,null,null,2
mastodon.xeac.org,mastodon,4.2.1,2,0,0,0
mtube.mooo.com,peertube,5.2.1,2,2,2,157
des.convoca.la,gancio,1.7.1,15,null,null,132
mst.akari-network.jp,mastodon,4.1.2,6,1,4,9726
raroo.xyz,wordpress,6.4.2,1,1,1,4
peertube.rse43.com,peertube,5.2.1,2,0,1,0
temperam.enta.li,writefreely,,2,null,null,5
andalys.com,wordpress,6.4.2,8,null,null,258
pt01.lehrerfortbildung-bw.de,peertube,6.0.1,10,5,8,78
shanecooke.com,wordpress,6.4.2,1,1,1,2
www.computerwerk.org,wordpress,6.1.4,10,null,null,44
penguinproducer.com,wordpress,6.4.2,2,1,1,1
tangodiffusion.blogs.tedomum.net,wordpress,6.4.2,1,1,1,40
mcnesium.com,wordpress,6.4.2,1,1,1,369
razorskiss.net,wordpress,5.9.8,1,2,2,491
micha.stoecker.me,wordpress,6.3.2,5,null,null,396
wordpress.debian.social,wordpress,6.4.2,3,2,2,12
breeze.tube,peertube,3.3.0,10,0,0,1
pixelfed.lclsea.icu,Pixelfed Lclsea,0.11.1,2,0,0,47
mob.io18.top,Mobilizon,3.2.0,3,null,null,4
social.gautampk.com,mastodon,3.4.1,1,0,1,0
python.szkola.pl,wordpress,6.4.2,3,1,1,57
pix.io18.top,pixelfed,0.11.9,3,1,1,56
darkvapor.nohost.me,peertube,5.2.1,2,0,1,0
video.nonewabnormal.com,peertube,5.0.0,2,0,1,476
information-architects.de,wordpress,6.4.1,1,3,3,1060
tube.koweb.fr,peertube,5.2.1,7,3,3,64
video.hainry.fr,peertube,5.0.1,2,1,2,17
danirod.es,wordpress,6.4.2,1,1,1,57
tube.villejuif.fr,peertube,3.1.0,4,0,1,199
blog.scorchedweb.com,wordpress,6.1.4,1,null,null,30
hybridenterprise.net,writefreely,0.13.1,1,null,null,2
mobilizon.roflcopter.fr,Mobilizon,3.0.0,4,null,null,3
peertube.dragonborn.app,peertube,4.2.2,4,0,0,248
mobilizon.cliss21.org,Mobilizon,2.1.0,780,null,null,674
video.matomocamp.org,peertube,5.2.1,2,0,2,57
v.koa.im,peertube,4.3.1,3,0,0,0
lemmy.services.coupou.fr,lemmy,0.18.5,17,0,0,31
mastodon2.artsrn.ualberta.ca,mastodon,4.1.10,6,2,5,2
lemmy.otakufarms.com,lemmy,0.16.7,15,0,0,23
k7v3qcc.i.maeul.company,mastodon,4.2.3,7,0,0,134
www.kaleidoscopicvoyager.com,writefreely,0.12.0,1,null,1,26
hsjz.engenderchina.com,mastodon,4.0.2,57,16,27,6682
pen.lumbung.space,wordpress,6.4.2,119,12,12,40
peertube.communecter.org,peertube,3.2.1,33,4,13,97
lem.ph3j.com,lemmy,0.18.5,1,0,1,4
openforfuture.org,wordpress,6.4.2,5,null,null,2
marcgoertz.de,wordpress,6.4.2,1,1,1,873
peertube.frontmediatique.fr,peertube,4.1.1,3,0,0,1259
social.ulysseus.eu,mastodon,4.0.2,339,50,192,1155
tube.mediainformationcenter.de,peertube,6.0.2,1,1,1,180
vtr.chikichiki.tube,peertube,5.2.1,2,1,2,942
www.spaetzle.info,wordpress,6.4.2,2,2,2,46
pt.sfunk1x.com,peertube,6.0.2,3,2,2,18
peertube.redpill-insight.com,peertube,5.2.1,100,1,77,350
puritan.pub,mastodon,3.4.4,284,24,61,8540
topheroffer.de,wordpress,6.4.2,2,1,1,169
pixelfed.tcjc.uk,pixelfed,0.11.9,4,0,0,4
peertube.home.x0r.fr,peertube,5.0.0,2,1,2,9
tube.ponsonaille.fr,peertube,4.3.0,4,0,1,6
hz.tanjapetri.de,hubzilla,8.6.3,1,0,1,24
blog.ruinous.social,writefreely,,1,null,null,6
jonathancamp.co.uk,writefreely,0.14.0,1,null,null,21
ulf-kaempfer.de,wordpress,6.4.2,2,null,null,57
k4o2vok.i.maeul.company,mastodon,4.2.3,5,0,0,92
mobilizon.linux07.fr,Mobilizon,3.2.0,25,null,null,104
live.solari.com,peertube,5.1.0,8,4,6,2545
www.socalgo.org,wordpress,6.4.2,4,2,2,137
www.mancave.de,wordpress,6.4.2,1,1,1,503
zerowastefvg.it,wordpress,6.4.2,7,null,null,0
dud-video.inf.tu-dresden.de,peertube,3.4.0,8,1,2,89
kitsu.press,wordpress,6.4.2,1,0,0,2
peertube.1984.cz,peertube,4.2.2,2,1,1,46
tube.source.news,peertube,3.4.0,3,1,2,2555
tube.revertron.com,peertube,4.3.1,3,1,1,113
tiniest.world,mastodon,3.4.4,13,6,8,1728
tube.oraclefilms.com,peertube,4.2.2,2,0,0,7
tweet.gleamorb.co.jp,mastodon,3.3.0,36,4,13,1409
videos.b4tech.org,peertube,5.0.1,3,0,0,48
silberkind.de,wordpress,6.4.2,3,3,3,3514
pages.sadmansk.com,writefreely,0.13.1,1,null,null,25
zebulan.com,wordpress,6.4.2,2,1,1,20
sapratza.in,gancio,1.7.1,36,null,null,659
ssweeny.net,wordpress,6.4.2,3,2,2,319
vnop.org,peertube,6.0.2,2,1,1,9
social-groups.ulysseus.eu,mastodon,3.2.1-qoto,17,19,73,168
peertube.revelin.fr,peertube,3.1.0,2,0,0,0
videos.sarcasmstardust.com,peertube,5.1.0,2,0,1,492
peertube.2i2l.net,peertube,6.0.1,6,3,3,43
peertube.zwindler.fr,peertube,3.4.1,2,2,2,17
photo.ergedd.com,Pixelfed,0.11.0,30,1,3,1065
peertube.gardion.de,peertube,5.2.1,2,0,0,2
tube.freepeople.fr,peertube,1.3.0,5,null,null,65
coderz.ca,wordpress,6.3.2,2,0,0,0
www.myharz.eu,wordpress,6.4.2,3,1,1,596
lab.openforfuture.org,wordpress,6.4.2,3,null,null,0
cast.craftam.app,owncast,0.1.2,1,1,1,5
live.commander1024.de,owncast,0.1.1,1,1,1,3
pixel.lauercloud.de,pixelfed,0.11.9,5,0,1,80
meeting.bee-home.fr,Mobilizon,3.2.0,2,null,null,0
pix.mornie.org,pixelfed,0.11.6,2,0,0,89
mastodon.xylonx.com,mastodon,3.4.1,2,2,2,86
blog.troch.org,mastodon,4.1.11,1,1,1,21
stream.ppmx.org,owncast,0.1.1,1,1,1,30
blog.juancord.xyz,writefreely,0.13.2,1,null,null,23
blog.meinbergglobal.com,wordpress,6.4.2,1,1,1,74
video.mttv.it,peertube,5.2.0,6,1,2,53
caminosinnombre.com,wordpress,6.4.2,2,null,null,62
social.spkt.studio,pleroma,2.4.2,2,null,null,36
social.vennis.no,pleroma,2.4.1,7,null,null,65
video4b.ru,video4b_prtb,4.3.0,25,1,8,50
plus-sensible.me,writefreely,0.13.1,1,null,null,18
pixelfed.ethibox.fr,Ethibox,0.11.2,20,0,2,14
peertube.gsugambit.com,peertube,4.2.2,79,0,34,120
m.networkmusicfestival.org,wordpress,6.4.2,3,4,4,51
shekel.masto.host,mastodon,4.2.3,32,3,11,234
video.wsforum.net,peertube,5.2.1,113,1,3,226
family.derlemue.com,mastodon,4.2.0,12,1,6,407
stream.jurnalfm.md,peertube,4.2.2,2,0,0,1
fedi.z8s.de,misskey,12.110.1,1,0,1,4
www.loadedguntheory.com,wordpress,6.4.2,2,1,1,60
misskey.distraction.engineer,misskey,12.110.0,218,18,163,6
lemmy.fediverse.jp,lemmy,,37,0,3,3
bkk.gravure.club,writefreely,0.14.0,1,null,null,98
canzan.chat,mastodon,4.1.4,7,0,0,0
stream.moparisthe.best,Owncast,0.0.11,1,1,1,2
ancobloggt.de,wordpress,6.4.2,1,1,1,24
relay.ingeechat.party,aoderelay,v0.3.56-HEAD-d44db2eab509aeafc80acfd1a6be280ea21a8cef,1,1,1,0
owncast.racheklos.com,owncast,0.1.3 20231206-custom,1,1,1,227
tube.unif.app,peertube,5.1.0,5,1,1,26
www.stefaniehippert.de,wordpress,6.4.2,3,1,1,3
blog.7homas.de,wordpress,6.4.2,1,0,0,0
die-partei-duderstadt.de,wordpress,6.4.2,3,1,1,59
pixelfed.mirwarso.de,pixelfed,0.11.2,2,0,2,0
video.asulia.fr,owncast,0.1.1,1,1,1,5
pix.salocin.eu,pixelfed,0.11.2,1,0,0,0
ponente.rocks,gancio,1.6.11,4,null,null,14
writefreely.zwoelfdreifuenfundvierzig.net,writefreely,0.14.0,12,3,3,39
tube.ullihome.de,peertube,5.2.1,5,1,1,48
peertube.eb8.org,peertube,5.2.1,2,1,2,26
social.riverscape.info,riverscape,0.0.1,1,1,1,10
video.licentia.net,peertube,5.1.0,6,0,3,374
video.pthreat.co,peertube,5.2.1,2,0,2,85
v.esd.cc,peertube,4.2.2,2,0,0,9
video.cnr.it,peertube,4.2.2,2575,220,888,322
blog.sbstnjnsn.se,wordpress,6.4.2,1,0,0,0
timhildred.com,wordpress,6.0.6,1,1,1,60
nouni.sh,writefreely,0.13.1,1322,null,946,1466
roundthemoon.com,wordpress,6.4.2,1,null,null,6
tube.dianaband.info,peertube,2.4.0,3,null,null,111
events.amanite.be,Mobilizon,3.2.0,1,null,null,0
pixelfed.jannis-goeing.de,pixelfed,0.11.9,3,0,1,135
agendadubocage.fr,Mobilizon,2.0.1,913,null,null,1070
pixelfed.kollar.cloud,pixelfed,0.11.9,2,0,1,17
blog.djiko.net,writefreely,0.14.0,5,null,null,2
infothema.net,peertube,5.2.1,2,1,2,49
owncast.wannabesql.synology.me,owncast,0.1.1,1,1,1,1
sinofool.net,wordpress,6.3.2,1,null,null,51
peertube.rougevertbleu.tv,peertube,5.2.1,2,2,2,32
live.oldskool.fi,peertube,5.2.1,7,1,2,0
mastodon.slg-aachen.de,mastodon,3.5.2,175,44,81,519
relay.nota.network,aoderelay,v0.3.104-HEAD-a0f9827e,1,1,1,0
fed.dddug.in,pixelfed,0.11.3,1,0,0,11
video.rainevixen.com,peertube,6.0.2,2,1,1,0
devtest.zhoal.pw,mastodon,4.1.4~moew,1,0,0,38
video.administrieren.net,peertube,5.2.1,2,0,0,1
tube.vrpnet.org,peertube,5.1.0,2,1,1,26
video.tii.space,peertube,5.2.1,2,0,1,2
yxsr9ynv9njacchd2o47uovq4pvda5f2.hostdon.ne.jp,mastodon,4.2.1,2,1,1,208
wf.incroyable.net,writefreely,0.14.0,4,null,null,16
gp.lapy.link,misskey,2023.11.1+klapy-1,2606,null,null,691358
wuelender.de,gancio,1.6.17,2,null,null,4
mastodon.tomwaits.progressivwerk.de,mastodon,4.1.7,0,0,0,0
watch.thelema.social,peertube,4.2.0,2,0,0,0
abyss.kartonrad.de,writefreely,0.14.0,1,null,null,6
video.9wd.eu,peertube,5.2.1,2,0,2,3
tube.genb.de,peertube,6.0.2,2,0,0,2
tube.nestor.coop,peertube,4.3.1,3,0,0,34
notas.ivanmendoza.net,writefreely,0.13.1,6,null,null,120
media.theplattform.net,peertube,5.1.0,6,2,2,110
blog.retrospring.net,writefreely,0.14.0,1,null,null,6
live.superseriousbusiness.org,owncast,dev,1,1,1,3
play.mittdata.se,peertube,4.2.0,7,1,3,7
ohjeeva.nl,wordpress,6.4.2,2,1,1,4
video.occm.cc,peertube,5.1.0,2,1,1,7
anarchistakozosseg.hu,wordpress,6.4.2,4,1,1,2
mv-oberweier.de,wordpress,6.4.1,2,2,2,26
videos.cassidypunchmachine.com,peertube,4.1.1,2,0,1,3
6work.exmosis.net,wordpress,6.4.2,2,2,2,48
pixelfed.vapronva.pw,pixelfed,0.11.9,5,0,1,27
drachenhabenfluegel.de,wordpress,6.4.2,5,1,1,42
videos.librescrum.org,peertube,5.2.1,5,1,2,11
video.software-fuer-engagierte.de,peertube,5.2.0,7,1,2,35
words.of.goran.butor.ac,writefreely,0.14.0,1,null,null,7
puntello.org,gancio,1.6.2,70,null,null,1363
xn--mta-bma.hu,wordpress,6.4.2,1,1,1,6
stream.togen.xyz,owncast,0.1.0,1,1,1,24
madmullins.live,owncast,0.1.2,1,1,1,18
ramen-fsm.tk,mastodon,3.5.3~hello,760,260,418,237658
mastodon.yuangezhizao.cn,mastodon,3.5.16,4,3,3,11426
luzeak.balaena.eus,plume,0.7.2,2,null,null,7
peertube.ctrl-c.liu.se,peertube,5.0.1,3,1,2,0
m.d3bu.net,misskey,12.119.2-taiyme-v1.2.0,26,11,21,505
gc2.jp,mastodon,3.5.3,99800,4124,15415,1330381
pixel.lecker.coffee,pixelfed,0.11.8,1,0,0,21
video.fox-romka.ru,peertube,5.2.1,3,2,2,58
video.uriopss-pdl.fr,peertube,5.2.1,2,0,1,11
read.cicadas.surf,writefreely,0.13.1,12,null,null,51
benis8bits.stream,owncast,0.0.13,1,1,1,0
videos.charla.mx,wordpress,6.4.2,1,null,null,648
stream.braindudecreations.com,owncast,0.0.12,1,1,1,5
pixel.nx-pod.de,pixelfed,0.11.9,1,0,1,35
shot.thiemoo.at,pixelfed,0.11.9,5,0,3,105
video.jacen.moe,peertube,6.0.2,2,1,1,21
teevee.rdam.tools,peertube,4.1.1,5,0,1,72
www.parkour-eppingen.de,wordpress,6.1.1,3,null,null,32
tube.ghk-academy.info,peertube,6.0.2,4,2,3,221
vids.stary.pc.pl,peertube,5.2.0,19,2,8,202
cc.bi,mastodon,3.5.3~hello,1,1,1,27
stream.allcaps.club,owncast,0.1.2,1,1,1,0
pixels.pks.ai,pixelfed,0.11.3,11,1,2,24
blog.lainoa.eus,writefreely,0.13.2,2,null,2,10
owncast.xylinvale.space,owncast,0.1.0,1,1,1,5
tube.lelaidier.net,peertube,4.2.2,2,0,1,0
829.hu,misskey,2023.11.1,3,null,null,0
blog.freedrm.org,wordpress,6.4.2,2,2,2,2
pixelfed.thebitpros.com,pixelfed,0.11.5,1,0,0,2
posts.jondoes.com,mastodon,4.1.6,1,1,1,191
peertube.madixam.xyz,peertube,5.2.1,3,1,1,0
fzu.closed.social,mastodon,3.5.3,278,34,72,5939
notes.ahaelse.com,wordpress,6.4.2,1,null,null,111
weiterbildung.ping.de,wordpress,6.3.2,7,null,null,0
xn--drivation-b4a.fr,wordpress,6.4.2,2,2,2,8
dunglas.dev,wordpress,6.4.2,1,1,1,320
xn--eckycf7j.com,mastodon,4.2.1,1,0,0,10
pixelfed.rlp.schule,pixelfed,0.11.9,4,0,1,12
peertube-eu.howlround.com,peertube,5.2.1,3,2,3,0
peertube-us.howlround.com,peertube,5.2.1,3,2,3,0
craftyourads.com,wordpress,6.4.2,1,null,null,3777
nerja-info.de,wordpress,6.4.2,1,null,null,35
article11.org,wordpress,6.4.2,1,1,1,3
stream.vrse.be,peertube,5.2.1,3,3,3,6
mku.social,mastodon,4.1.1+glitch+closedsocial,14,3,6,159
sidequest.social,mastodon,3.5.3+glitch,20,11,14,5803
peertube.zd.do,peertube,4.3.0,12,0,0,6325
social.artificialgravity.dev,mastodon,4.2.3,2,2,2,2
dev2.fedibird.com,mastodon,4.1.2,3,1,4,10
blog.wildpflanzenimnorden.de,writefreely,0.13.1,1,null,null,7
tube.kh-berlin.de,peertube,5.1.0,683,64,120,983
video.cnnumerique.fr,peertube,5.2.1,4,1,2,26
calendario.extinctionrebellion.es,gancio,1.5.6,10,null,null,185
video.squeak.social,peertube,5.0.1,2,0,0,0
heim-am-main.de,wordpress,6.1.4,2,2,2,194
soap.shitposter.club,pleroma,2.6.50-9881-gb5e92259-shitposterclub,3390,311,480,2749285
chee.party,wordpress,6.4.2,1,1,1,661
ungzeit.de,wordpress,6.1.4,2,2,2,19
mastodon.app.araneum.org,mastodon,4.2.0,2,1,1,0
mastodon.taewaloni.net,mastodon,4.1.7,1,0,1,3
www.einfreun.de,wordpress,6.4.2,3,4,4,363
njust.club,mastodon,4.2.3,321,26,93,2339
blog.dueckert.eu,wordpress,6.4.2,1,1,1,44
insecurity.radio.fm,wordpress,6.3.2,3,2,2,24
tuluk.nl,pixelfed,0.11.8,1,0,1,1166
mela.eckenfels.net,wordpress,6.4.2,2,1,1,7
gulpi.at,writefreely,0.13.1,2,null,null,2
moelrhos.uk,wordpress,6.4.2,1,1,1,39
s.ourneu.space,mastodon,4.1.2+glitch+closedsocial,167,23,74,2036
www.mypeer.tube,peertube,5.2.0,3,1,1,23
social.expendabl.email,mastodon,3.5.3,1,0,0,0
bechster.dk,wordpress,6.4.2,1,1,1,477
peertube.artsrn.ualberta.ca,peertube,4.3.0,9,0,1,108
gruene-harsefeld.de,wordpress,6.4.2,1,1,1,86
hawk.acosi.com,mastodon,4.2.3,8,6,7,594
pxl.fedi.bub.org,pixelfed,0.11.4,2,0,0,3
freight.fan,mastodon,3.5.3,3,0,0,1
companies.social,mastodon,3.4.1,7,5,5,4949
blogda.ch,wordpress,6.4.2,2,2,2,1
