domain,application,version,users,MAU,HYAU,posts
blog.vasi.li,writefreely,0.14.0,1,null,null,33
mastodon.augustinus.jp,mastodon,4.1.2,1,1,1,84
mastodon.maurovanetti.info,mastodon,4.2.1,1,1,1,0
tube.azbyka.ru,peertube,5.2.1,12,3,4,5517
videos.noeontheend.com,peertube,5.2.0,2,0,2,17
gathering.pikafan.de,lemmy,0.19.0-rc.4,3,0,0,0
arpa.dev,lemmy,0.19.2,5,1,1,2
borg.chat,lemmy,0.18.4,7,1,1,1
pore.run,gotosocial,0.13.1 git-ccecf5a,1,null,null,0
liveinthemoment.blue,mastodon,4.0.2,9,4,6,468
px.rtfsk.de,pixelfed,0.11.8,1,0,1,5
yuce.vivaldi.net,wordpress,6.4.2,1,1,1,4
lemmy.genkmc.de,lemmy,0.19.0,3,0,0,1
sangastrology.com,wordpress,6.4.2,2,1,1,1
social.niceview.club,misskey,13.13.2,7,null,null,233
csu.coffee,mastodon,4.1.2,7,4,6,323
mastodon.karolwos.com,mastodon,4.1.4,1,0,1,0
lemmy.ecliptik.com,lemmy,0.19.0,1,0,1,0
aheradin.com,wordpress,6.4.2,2,0,0,0
pixelfed.kawakawa.fun,pixelfed,0.11.9,4,2,2,411
video.mxsrv.de,peertube,5.1.0,5,0,3,67
msoc.hostdon.ne.jp,mastodon,4.2.1,3,0,2,54
autobots.run,mastodon,3.5.3,1,1,1,50
ap.stereo-graphica.com,pleroma,2.6.1,1,1,2,128
mofucloud.com,mastodon,4.1.2,2,1,1,1
www.waltwooton.com,wordpress,6.4.2,1,1,1,1
social.therman.eu,mastodon,4.2.3,2,1,2,15
kokuusa.club,mastodon,4.0.2,26,3,8,514
arbre.chat,pleroma,2.5.52-270-g2b9cd25c,1,0,0,1
xcoder.org,gotosocial,0.13.0 git-f4fcffc,1,null,null,45
blog.deadman.ca,wordpress,6.4.2,3,3,3,11
christoph.vollmann.co,wordpress,6.4.2,1,1,1,19
www.pori.co.uk,writefreely,0.14.0,1,null,null,2
m.kog.to,mastodon,4.1.4,1,1,4,363
ou0.de,lemmy,0.18.3,5,0,0,3
disflux.org,lemmy,0.19.2,105,0,1,17
live.acra.cloud,owncast,0.1.2,1,1,1,1
don.kuropon.dev,mastodon,4.0.2,17,9,13,1605
mstdn-vrchat.com,mastodon,4.3.0-alpha.0,1,1,1,2
kuu.kohana.fi,lemmy,0.18.5,3,0,1,1
nelkat.net,wordpress,6.4.2,1,1,1,92
misskey.hacusk.net,misskey,2023.12.2,12,null,null,2480
lemmy.skyjake.fi,lemmy,0.19.1,3,1,1,0
mikancat-lab.com,misskey,13.13.2,5,null,null,14
i.d0ntknow.me,lemmy,0.19.0-rc.3,5,0,0,0
social.amas.dev,gotosocial,0.10.0-rc1 git-2a99df0,1,null,null,39
watch.onilynx69.live,owncast,0.1.1,1,1,1,3
lemmy.karolwos.com,lemmy,0.18.0,2,0,0,0
pad.nephatrine.net,writefreely,0.14.0,1,null,null,2
pixelfed.r3networks.uk,pixelfed,0.11.9,4,0,4,19
itsdaves.site,wordpress,6.4.2,1,1,1,6
lemmy.trevor.coffee,lemmy,0.18.2,2,0,0,0
lemmy.multivers.cc,lemmy,0.19.1,3,1,1,1
lonewolfcomic.com,wordpress,6.4.2,1,null,null,2
misskey23.uec-tech.net,misskey,2023.12.1,53,null,null,5355
badlywired.com,wordpress,6.4.2,2,2,2,160
toot.kasa-tomo.com,mastodon,4.1.2,1,0,1,12
lemmy.minigubben.se,lemmy,0.18.4-beta.8,6,0,0,0
pub.aomium.net,wordpress,6.4.2,1,null,null,2
toot.prettyhefty.com,mastodon,4.2.3,1,1,1,0
greencorn.org,wordpress,6.4.2,1,1,1,1
mstdn.smbd.jp,mastodon,4.1.2,1,1,1,51
56kbits.cloud,mastodon,4.2.3,3,4,4,332
azemet.space,mastodon,4.2.3,12,4,7,69
xyz.higurashi.xyz,lemmy,0.19.1,1,0,1,0
yutima.co,wordpress,6.4.2,1,1,1,11
omershapira.com,wordpress,6.1.4,1,1,1,18
idolmaster.live,mastodon,4.1.2,1,0,0,2
fedi.mpthl.ee,firefish,1.0.3,2,0,1,0
spaceshipguy.no-ip.biz,gotosocial,0.13.1 git-ccecf5a,2,null,null,40
peertube.zmuuf.org,peertube,5.2.1,3,1,1,39
mastodon.sharking.com,mastodon,4.1.4,1,0,0,1
forum.kittensgame.com,lemmy,0.17.3,61,4,4,1016
miss.theeum.org,misskey,2023.12.2,31,null,null,2713
lemmy.gar.dev,lemmy,0.18.4-beta.8,1,0,0,0
boora.ca,wordpress,6.4.2,2,2,2,1893
legionpodcasts.com,wordpress,6.4.2,35,30,30,4338
events.leece.im,gancio,1.7.1,1,null,null,2
note.rough-sketch.net,wordpress,6.4.2,1,1,1,17
yukistorm.com,lemmy,,2,1,1,1
lemmy.fornaxian.tech,lemmy,0.18.5,45,0,1,4
stream.takios.de,owncast,0.1.2,1,1,1,3
pix.saiyajin.space,pixelfed,0.11.8,3,0,2,9
roseraie.me,mastodon,4.2.3,2,2,2,567
blog.luiscarlospando.com,wordpress,6.4.2,1,1,1,462
goto.catbutts.today,gotosocial,0.9.0 git-282be6f,1,null,null,1
pl.qou.moe,pleroma,2.5.52-284-g7da6a82d-develop,1,1,1,126
lemmy.masip.cat,lemmy,0.18.5,2,0,0,0
lemmy.hobbyhorse.dev,lemmy,0.18.3,3,0,0,7
imagia.academy,wordpress,6.4.2,1,1,0,31
mstdn.47tya.net,mastodon,4.2.3,7,5,5,1680
vulpes.directory,mastodon,4.2.1,10,6,8,77
www.jazz-oboe.com,wordpress,6.4.2,1,2,2,76
www.jazz-flute.com,wordpress,6.4.2,1,1,1,161
www.jazz-clarinet.com,wordpress,6.4.2,1,12,12,121
urtier.corvi.schule,mastodon,4.1.2,108,4,21,208
peertube.downes.ca,peertube,5.2.0,7,3,5,7
binah.blue,misskey,2023.12.2,10,null,null,5748
tvn7flix.fr,peertube,5.2.1,887,90,481,2
mikesharpewriter.com,wordpress,6.4.2,3,3,3,154
weirds.org,misskey,2023.12.2,13,null,null,275
taiwan.works,mastodon,4.2.3,1,0,0,5
lemmy.setzman.synology.me,lemmy,0.18.3-rc.3,1,0,0,0
vtuber-life.jp,wordpress,6.4.2,1,1,1,1681
dit.reformed.social,lemmy,0.18.4,6,0,1,8
rc.liftoff-app.org,lemmy,0.19.0-beta.5,5,0,2,1
gianghoviennhan.vivaldi.net,wordpress,6.4.2,1,1,1,1
social.texomabrass.org,mastodon,4.2.3,1,0,1,0
ruud.je,writefreely,0.13.2,1,null,null,4
stable.liftoff-app.org,lemmy,0.18.3,7,0,1,4
lemmy.helheim.net,lemmy,0.18.1,19,1,2,5
lemmy.itsallbadsyntax.com,lemmy,0.18.1,2,0,1,1
twisti.ca,lemmy,0.18.0,6,0,1,1
lemmy.remoteplay.im,lemmy,0.17.4,2,0,0,0
lemmy.sarcasticdeveloper.com,lemmy,0.19.2,2,0,1,0
lemmy.minionflo.net,lemmy,,3,0,0,0
lemmy.azamserver.com,lemmy,0.18.5,2,0,0,0
lemmy.brdsnest.net,lemmy,0.17.3,2,0,0,0
lemmy.yakshed.org,lemmy,0.18.2,1,0,0,0
lemmy.minie4.de,lemmy,0.18.0,3,0,0,0
fubuki.one,misskey,12.119.2,6,0,2,22
auroradrop.com,misskey,2023.11.0,2,null,null,2
protopia.tk,misskey,2023.11.1,4,null,null,5
freesia.space,misskey,13.14.2,14,null,null,289
caleb.tn,wordpress,6.4.2,1,1,1,84
szilviavirag.com,wordpress,6.4.2,1,null,null,24
gerdstodiek.com,wordpress,6.4.2,1,1,1,235
evolupedia.com,wordpress,6.4.2,4,1,1,36
mobi.tofuwabo.hu,Mobilizon,3.2.0,2,null,null,2
kbin.nz,kbin,0.10.1,6,0,3,2
blog.paxriel.art,writefreely,0.14.0,1,null,null,null
media.kbin.social,kbin,0.10.1,60029,4787,20355,88831
friend.baai.ac.cn,mastodon,4.2.0,18,3,17,1262
social.ichor.work,mastodon,4.1.5,3,1,1,28
vdo.unvanquished.greboca.com,peertube,5.2.1,5,0,2,63
rofl.im,mastodon,4.1.4,4,0,3,19
social.nerdszondergrenzen.nl,mastodon,4.2.1,6,0,5,2
thieves.quest,mastodon,4.2.3,4,1,1,15
pixel.aldiserver.de,pixelfed,0.11.9,8,1,7,103
tube.4e6a.ru,peertube,6.0.2,2,2,2,0
burrow.garlette.net,lemmy,0.18.1-rc.9,4,0,0,1
social.lthn.eu,mastodon,4.2.1,2,0,0,0
social.grassia.casa,mastodon,4.0.2,3,0,1,5
johnydeep.net,peertube,5.2.0,2,1,1,20
social.broforce.gay,mastodon,4.2.3,1,1,1,11
pixelfed.alleysmith.family,pixelfed,0.11.8,1,0,0,2
sneed.live,owncast,0.0.13-docker,1,1,1,111
mastodon.pelica.net,mastodon,4.2.0+glitch,1,1,1,10
mastodon.mixed-reality.social,mastodon,4.1.3,1,0,1,1
family.awcook.com,pixelfed,0.11.9,3,1,1,49
mastodon.nube61.syncloud.it,mastodon,4.1.2,1,0,1,0
secure.icn.press,peertube,6.0.3,2,1,1,24557
www.jvideos.net,peertube,6.0.2,2,1,2,924
mstdn.lite24.net,mastodon,4.2.1,1,0,0,1
plsnobully.me,mastodon,4.2.3,1,1,1,1
herb.social,mastodon,4.1.11,1,0,0,0
corrigan.space,lemmy,0.19.2,2,1,1,0
archive.nocopyrightintended.tv,peertube,3.3.0,3,0,1,541
peertube.labeuropereunion.eu,peertube,5.2.0,3,0,2,13
lemmy.linden.social,lemmy,0.18.2,3,0,0,0
supernova.place,lemmy,0.18.5,6,0,1,0
peertube.xrcb.cat,peertube,4.0.0,11,1,5,12
lemmy.xeviousx.eu,lemmy,0.18.0,2,0,0,0
bryanstone.net,wordpress,6.2.3,1,1,1,12
test.betterways.dev,betterways.dev,6.2.2,5,null,null,3
cathedral.tokyo,misskey,2023.11.0,3,null,null,6
nokogodo.com,wordpress,6.4.2,1,0,0,0
mi.tepbyte.dev,misskey,2023.12.2,3,null,null,1
osfast.com,wordpress,6.4.2,1,1,1,5
mastodon.andert.me,mastodon,4.2.3,1,0,1,0
8shiki.moo.jp,wordpress,6.4.2,2,1,1,443
www.darkoptimism.org,wordpress,6.4.2,4,1,1,154
mosso.co.uk,wordpress,6.4.2,1,1,1,27
pleroma.terminaldweller.com,pleroma,2.4.2,1,null,null,0
misskey.meiryo7743.net,misskey,2023.11.0,3,null,null,273
www.omgwtfbbq1337.de,wordpress,6.4.2,1,1,1,1644
www.prettyarbitrary.org,wordpress,6.4.2,2,1,1,11216
aminorjourney.com,wordpress,6.4.2,1,1,1,310
demo.soonix.de,wordpress,6.4.2,1,1,1,9
lemmy.sietch.online,lemmy,0.18.5,3,0,0,0
hierisauch.net,wordpress,6.1.1,2,null,null,48
markuskrebs.ch,wordpress,6.2.3,2,2,1,415
langforge.kitsune.construction,writefreely,0.13.2,6,null,null,85
relay.rerac.dev,re;note,v0.3.104+re-note-974aa7d6,1,1,1,0
programazone.net,wordpress,6.4.2,1,null,null,0
www.mortara.org,wordpress,6.4.2,1,1,1,32
finanzundumwelt.de,wordpress,6.4.2,2,1,1,35
blog.christiankaeppeli.com,wordpress,6.4.2,2,1,1,10
events.magnificent.nz,Mobilizon,3.2.0,1,null,null,1
touscontremacron.fr,wordpress,6.4.2,1,1,1,47
yarn.dawdling.net,writefreely,0.14.0,1,null,null,7
mobichicon.raoull.org,Mobilizon,3.1.3,7,null,null,1
www.benbrenner.com,wordpress,6.3.2,1,null,null,25
lemmy.platypush.tech,lemmy,0.18.1-24-ge9e76549a,7,0,1,1
lemmy.activitypub.academy,lemmy,0.18.2,2,0,1,1
www.rockster.tv,wordpress,6.4.2,4,3,3,488
queereclaim.org,mastodon,4.2.3,16,11,18,2211
vmakita.vivaldi.net,wordpress,6.4.2,1,1,1,21
targrus.vivaldi.net,wordpress,6.4.2,1,1,1,2
activitypub-dev.hakatashi.com,activitypub-firebase,1.0.0,1,null,null,null
michaelofstjoseph.com,writefreely,0.14.0,1,null,null,35
mastodon.borstis.cloud,mastodon,4.2.3,1,1,1,7
social.tsd.zone,mastodon,4.3.0-alpha.0+glitch,4,2,2,13
lemmy.unfiltered.social,lemmy,0.18.5,2,0,0,0
social.cobalto.net,gotosocial,0.10.0-rc2 git-12b6cdc,1,null,null,11
mikepaul.com,wordpress,6.4.2,1,1,1,238
www.transpridesouthampton.org,wordpress,6.4.2,3,1,0,2
relay.genix.ink,aoderelay,v0.3.104-HEAD-a0f9827e,1,1,1,0
mastodon-dev.mainasuk.com,mastodon,4.1.4+glitch,1,0,1,4
devlog.retracktor.org,writefreely,0.14.0,1,null,null,8
pixels.guaranteedstruggle.host,pixelfed,0.11.9,2,0,2,32
philbowell.com,wordpress,6.4.2,1,1,1,32
lemmy.urbanhost.top,lemmy,0.19.2,3,2,2,0
kemono.im,writefreely,0.14.0-1-g62f9b29,1751,null,null,8359
x.ima.cm,activity-relay,2.0.4,5,5,5,null
vastactive.online,lemmy,0.18.2,3,0,1,0
www.victorbezrukov.com,wordpress,6.4.2,265,null,null,317
social.jh220.de,mastodon,4.2.1,2,1,1,3
r.oblox.gay,akkoma,3.9.3-28-g9d7c877d,5,0,4,263
live.absturztau.be,owncast,0.1.1,1,1,1,1
blog.guaranteedstruggle.host,writefreely,0.14.0,2,null,1,3
komachan.jp,mastodon,4.2.1,3,1,3,12
r2beat.jp,mastodon,4.2.1,5,1,3,65
video.kms.social,peertube,6.0.3,2,1,2,9
blog.zizicaca.fr,writefreely,0.13.2,4,null,null,18
tripulse.link,wordpress,6.4.2,3,3,3,32
masto.fam-weidig.de,mastodon,3.5.3,3,0,2,4
unterwegs.hanton.at,writefreely,0.14.0-1-g62f9b29,1,1,1,45
mastodon.accelsukiru.de,mastodon,4.2.3,2,1,1,0
conejo.network,pleroma,2.5.1,36,28,35,7769
silke.wierlemann.net,wordpress,6.4.2,1,null,null,1
status.nanoyagi.com,pleroma,2.6.0,2,0,1,0
misskey.chiffon-lab.tech,misskey,2023.12.2,16,null,null,949
social.tilosp.de,mastodon,4.2.2,1,1,1,0
lemmy.others.tide.tk,lemmy,0.19.1,2,1,1,20
social.oarsnet.nl,mastodon,4.1.6,3,2,3,113
agenda.sound-system.cat,gancio,1.6.14,2,null,null,0
mastothreads.net,mastodon,4.2.3,6,4,4,294
livecast.vervillos.com,owncast,0.1.2,1,1,1,9
misskey.bori.icu,misskey,13.14.1,2,null,null,24
vinyl.tonesplace.com,wordpress,6.4.2,1,1,1,16
gamer.grayrecord.com,wordpress,6.4.2,1,1,0,19
makai.cafe,misskey,2023.12.2,12,null,null,68
netfuture.ch,wordpress,6.4.2,2,1,1,202
eplanets.univ-lyon1.fr,wordpress,6.4.2,12,12,12,107
ponjour.com,mastodon,4.2.3,4,1,2,84
news.ecstaticcorpse.com,wordpress,6.4.2,1,1,0,3
fedi.science,mastodon,4.2.3,27,8,19,873
prides-and-prejudice.cyou,wordpress,6.4.2,2,0,0,0
praxis.tube,peertube,5.2.0,4,1,3,38
blog.edelzone.fr,wordpress,6.4.2,1,null,null,81
beta.programming.dev,lemmy,0.19.1,1,0,1,2
lululemmy.com,lemmy,0.18.5,13,0,2,9986
lemmy.despotes.nl,lemmy,0.18.0,6,0,0,0
lemmy.andreasrohner.dev,lemmy,0.18.2,2,0,0,0
vvv.lemmy.com,lemmy,0.18.2,4,0,2,2
misskey.kcs1959.jp,misskey,2023.12.2,38,null,null,1977
aku-san.net,wordpress,6.4.2,2,2,1,41
azgil.net,lemmy,0.19.0,6,0,2,1
toots.ravenoak.dev,mastodon,4.2.3,3,2,2,121
pixel.tiny-host.nl,pixelfed,0.11.8,1,0,1,400
lemmy.mongle.us,lemmy,0.18.2,1,0,0,0
stash.mango.vg,funkwhale,1.3.4,2,1,2,null
phar.social,mastodon,4.1.5,1,0,0,1
pix.thedav.is,pixelfed,0.11.8,1,0,1,783
thethirdalternative.ca,writefreely,0.14.0,1,null,null,1
lemmy.unryzer.eu,lemmy,0.19.2,5,2,2,0
woodland.video,peertube,6.0.1,3,2,3,7
gs.kxx.jp,gnusocial,2.0.1-beta0,0,0,1,10
relay.chez.work,aoderelay,v0.3.98-HEAD-731a8310,1,1,1,0
tyler.nien.house,wordpress,6.4.2,1,1,1,66
pixelfed.catmargue.org,pixelfed,0.11.9,4,0,3,143
devnel.blog,wordpress,6.4.2,1,1,1,6
whl.vivaldi.net,wordpress,6.4.2,1,1,0,1
stream.biovisata.lt,peertube,5.2.0,7,2,4,14
toots.ahf9.ddnss.de,mastodon,4.2.3,3,1,3,4
lemmy.garudalinux.org,lemmy,0.18.5,36,1,5,1
ds106.tv,peertube,5.1.0,5,0,2,271
lmy.sagf.io,lemmy,0.19.2,4,1,1,0
lemmy.digitalutopia.xyz,lemmy,0.18.4,2,0,1,0
peertube.smertrios.com,peertube,5.1.0,2,0,1,5
varb.in,wordpress,6.4.2,1,1,0,1
mk.grailwar.com,misskey,13.14.2,4,null,null,20
artificial.place,misskey,12.119.2,4,1,1,3
blog.kozintcev.ru,wordpress,6.4.1,1,1,1,3836
herbscat.f5.si,misskey,13.13.2,2,null,null,75
tube.hokai.lol,peertube,5.2.1,18,2,2,5655
www.quipucont.com,wordpress,6.4.2,2,1,1,40
mastodon.bvmensvoort.nl,mastodon,4.2.3,1,0,0,0
hoihoi.superboi.eu.org,lemmy,0.18.5,3,0,1,1
www.fuessenaktuell.de,wordpress,6.4.2,4,3,3,5709
blog.danielmaxson.com,writefreely,0.13.2,1,null,null,2
acabookfair.noblogs.org,wordpress,6.4.2,1,1,1,8
kutay.vivaldi.net,wordpress,6.4.2,1,1,1,2
mstdn.bdms.ca,mastodon,4.2.1,2,1,1,0
peertubetest.owncast.tv,owncast,20231208-nightly,1,1,1,2
actsofvolition.com,wordpress,6.4.2,2,5,5,1710
talktofa.com,writefreely,0.14.0,1,null,null,35
relay.obeythesystem.com,aoderelay,v0.3.104,1,1,1,0
video.fiskur.ru,peertube,5.1.0,3,0,1,3
tube.g4rf.net,peertube,5.2.0,2,1,2,90
david.newgas.net,wordpress,6.4.2,1,1,1,13
pixelfed.tal.org,pixelfed,0.11.9,1,1,1,1
0xe.space,firefish,1.0.3,7,2,6,286
mastodon.spotfestival.dk,mastodon,4.2.3,3,3,3,4
another.maple4ever.net,wordpress,6.4.2,1,1,1,438
www.rybar.me,wordpress,6.4.2,2,2,2,609
brunetti.social,mastodon,4.0.2,2,1,1,2
sapporoi.com,wordpress,6.2.2,2,null,null,367
lemmy.datatekniker.dev,lemmy,0.18.4,3,0,0,0
breeze.pictures,pixelfed,0.11.9,2,1,2,6
social.tkschland.de,mastodon,4.2.1,4,3,4,21
funk.seal.cafe,funkwhale,1.3.1,14,0,14,null
msk.mzyy94.com,gotosocial,0.10.0 git-89ee9d5,1,null,null,18
horizon.nordgaming.eu,pixelfed,0.11.8,11,3,10,82
go.warpspeedtv.com,owncast,0.1.1,1,1,1,169
das-hasenpanier.de,wordpress,6.4.2,1,1,1,0
cleitonfelix.blog.br,writefreely,0.14.0,1,null,null,9
nyl.vivaldi.net,wordpress,6.4.2,1,1,0,44
lemmy.0upti.me,lemmy,0.18.5,2,0,1,0
hofblog.foxel.org,writefreely,0.14.0,1,null,null,1
localharvestsupply.com,wordpress,6.4.2,1,1,1,707
lemmy.co.nz,lemmy,0.18.5,6,0,0,0
social.malan.family,pleroma,2.5.54-594-gb094e92c.develop+soapbox,1,0,1,0
pt.na4.eu,peertube,6.0.3,2,0,2,14
relay.pointless.chat,aoderelay,v0.3.103-HEAD-ae3d19a7,1,1,1,0
rn.hawawa.tech,re;note,v0.3.104+re-note-974aa7d6,1,1,1,0
childrenforstatus.eu,writefreely,0.14.0,1,null,null,144
ahistoryofjapan.com,wordpress,6.4.2,1,1,1,175
klimagedanken.com,wordpress,6.4.2,1,null,null,4
nonentity.fedicity.net,mastodon,4.2.1,7,5,10,92
mastodon.tsubame-jnr.f5.si,mastodon,4.2.3,1,1,1,3024
ff.michizev.com,firefish,1.0.3,3,0,2,1
mtd.dgs.town,mastodon,4.2.3,3,3,3,32
swiftstream.io,owncast,0.1.1,1,1,1,58
thepoetsky.com,writefreely,0.14.0,1,null,null,351
tuttle.club,hometown,4.0.6+hometown-1.1.1,3,1,2,5
mst.csoundc.info,mastodon,4.2.1,1,1,1,7
social.mono0x.net,gotosocial,0.12.1 git-5fdc005,2,null,null,36
www.teutronic-services.de,peertube,5.2.0,2,0,2,438
technomom.com,wordpress,6.4.2,2,0,0,4263
fahrradstadt.ms,wordpress,6.4.2,6,5,5,65
lemmy.henknet.org,lemmy,0.18.3,7,0,3,1
wb.zcjwechat.tk,misskey,13.14.2,1,null,null,3
me.pptry.info,mastodon,4.2.0,3,2,3,61
david.garden,wordpress,6.4.2,3,2,2,230
mymarkup.se,wordpress,6.2.3,4,null,null,444
pleroma.raluy.fr,pleroma,2.5.52-226-g93ad16cc,7,6,6,9
sns.kanataso.net,mastodon,4.0.2,2,1,2,45
social.wigger.one,mastodon,4.2.3,1,1,1,2
libertari-go.noblogs.org,wordpress,6.4.2,1,1,1,242
officialeric1111.vivaldi.net,wordpress,6.4.2,1,1,0,2
www.e20.club,wordpress,6.4.2,3,0,1,5
blog.chi.noho.st,writefreely,0.14.0,1,null,1,2
hyperzaibatsu.ihmr.net,wordpress,6.4.2,2,1,0,14
furuyoni-misskey.online,misskey,2023.10.2,124,null,null,1296
gnomvid.se,wordpress,6.4.2,1,1,1,53
d-verse.social,misskey,13.13.2,2,null,null,1
lx.pontual.social,lemmy,0.18.5,7,0,0,0
5hanayome.cyou,plume,0.7.2,2,null,null,0
risingtide.page,wordpress,6.4.2,1,1,1,5
lemmy.crowpro.net,lemmy,0.19.0,2,0,1,0
lemmy.killtime.online,lemmy,0.18.4,3,0,1,0
www.allaboutwilliam.com,wordpress,6.3.2,1,null,null,92
music.ppom.me,funkwhale,1.4.0,12,6,10,null
www.radomski.co.nz,wordpress,6.4.2,1,1,1,15
buchhoernchennest.de,wordpress,6.3.2,2,null,null,207
donot.dot1x.me,gotosocial,0.13.1 git-ccecf5a,4,null,null,82
pleroma.waynetec.us,pleroma,2.5.4,1,0,1,0
kulturwerkstatt.de,wordpress,6.4.2,1,1,1,619
lemmy.waynetec.us,lemmy,0.19.0,2,0,0,0
social.unsafe.link,gotosocial,0.12.2 git-096c517,2,null,null,3
peertube.urkob.com,peertube,4.2.2,9,1,4,22
owocrafts.logzinga.com,gotosocial,0.13.0 git-f4fcffc,3,null,null,16
cvjca.xn--q9jyb4c,mastodon,4.3.0-alpha.0,1,1,1,0
x.rulook.net,mastodon,4.0.2,73,3,62,180
social.saw.dev,mastodon,4.2.3,1,1,1,104
masto.spottyer.one,mastodon,4.2.3,2,0,2,9
stream.genky.duckdns.org,owncast,0.1.1,1,1,1,3
gotosocial.miikka.dev,gotosocial,0.10.0 git-89ee9d5,2,null,null,1
developerszion.com,mastodon,3.5.12,14,0,8,56
social.robviously.me,mastodon,4.2.3,4,1,3,18
social.nisso.dev,gotosocial,0.11.0 git-815b529,4,null,null,2
pix.myrkit.com,pixelfed,0.11.9,5,0,5,30
www.ifthenel.se,wordpress,6.4.2,5,2,2,103
k-andy.org,misskey,13.14.2,19,null,null,344
zombie.was-solls.de,wordpress,6.4.2,2,null,null,58
blog.britton.me,writefreely,0.13.2,1,null,null,1
www.technowizardry.net,wordpress,6.3,2,null,null,45
matthewfl.com,wordpress,6.4.2,1,1,1,68
chriseaston.com,wordpress,6.4.2,1,1,1,103
berkough.com,writefreely,0.14.0,1,null,null,18
mastodon.eew.dk,mastodon,4.1.6,2,0,0,0
mastodon.ownsocial.io,wordpress,6.4.2,2,null,null,3
mtkultra.com,writefreely,0.14.0,1,null,null,11
belaska.me,writefreely,,1,null,null,2
video.mikepj.dev,peertube,5.2.1,2,0,2,54
blog.einval.net,writefreely,0.13.2,1,null,null,5
pqcdao.com,mastodon,4.1.2,15,0,15,6
chipprbots.com,wordpress,6.4.2,3,2,1,33
civilizedlector.xyz,writefreely,0.13.2,1,null,null,2
l.hedonistlab.com,lemmy,0.18.1-rc.4,5,0,0,2
rngm-zakaecommu.fedicity.net,mastodon,4.2.1,219,171,252,183013
pub.52poke.net,gotosocial,0.13.0 git-f4fcffc,3,null,null,12448
social.modimido.tech,mastodon,4.2.0,4,2,4,118
conventionexplorers.com,mastodon,4.3.0-alpha.0,1,1,1,0
imbalance.no,wordpress,6.4.2,5,2,2,3
www.mcmains.net,wordpress,6.3.2,2,1,1,1157
ostheater.city,mastodon,4.2.1,68,52,69,176623
write.hemmer.land,writefreely,0.13.2,1,null,1,1
live.waartz.fr,owncast,0.1.2,1,1,1,3
live.dragontrove.fun,peertube,5.2.1,3,1,2,14
mastodon.dommunicate.com,mastodon,4.1.6,1,1,1,1
kbin.tancomps.net,lemmy,0.19.1,3,1,1,1
misskey.ashigayahomura.com,misskey,13.13.2,3,null,null,94
tweet.assilvestrar.club,mastodon,4.1.6,3,3,3,6
twt.mona.party,gotosocial,0.13.0 git-f4fcffc,26,null,null,5057
blog.daxmurray.com,writefreely,0.14.0,1,null,null,13
maximevende.org,wordpress,6.4.2,1,1,1,419
borderline.city,mastodon,4.2.1,17,5,17,11
lemmy.100010101.xyz,lemmy,0.18.4,3,1,1,0
createlab.io,lemmy,0.17.4,8,0,0,0
www.myview-photo.ch,wordpress,6.4.2,1,1,1,337
sidehearts.com,pixelfed,0.11.9,2,0,1,54
mobilizon.lescommuns.org,Mobilizon,3.1.3,9,null,null,5
mlem.hackular.com,lemmy,0.18.4,6,0,1,1
lemmy.dogboy.xyz,lemmy,0.19.2,4,0,0,0
komugisuki.com,misskey,2023.12.0,6,null,null,42040
smpl.hostdon.ne.jp,mastodon,4.2.1,2,0,2,6
aeternam.hostdon.ne.jp,mastodon,4.2.1,26,9,36,13408
garr.tv,peertube,5.2.1,180,48,179,3157
choom.club,pixelfed,0.11.9,8,0,8,31
samo.place,mastodon,4.2.3,12,12,12,5769
lemmy.coffee-beanz.com,lemmy,0.19.2,5,2,3,387
mastodon.golgoth.org,mastodon,4.1.6,3,1,3,8
mahno.zacepil.com,mastodon,4.2.0-beta2,6,3,6,8
unapocrypha.info,mastodon,4.1.6,41,36,42,124973
videolovers.site,lemmy,0.18.4,4,1,3,58
peertube.elydan.site,peertube,5.2.1,3,0,3,37
mstdn.team-rescue.com,mastodon,4.0.2,2,1,2,38
tube.empathic-leon.de,peertube,5.2.0,2,1,2,71
v.blustery.day,peertube,5.2.1,2,0,2,4
live.weebvr.com,owncast,0.1.1,1,1,1,4
pixel.d3fc0n.one,pixelfed,0.11.9,1,1,1,14
pixel.3xd.eu,pixelfed,0.11.9,2,0,2,1
photo.horslimites.org,pixelfed,0.11.9,1,1,1,14
lemmy.fediverse.apps.eddyvandenaker.com,lemmy,0.18.4,5,0,0,0
zumvideo.de,peertube,6.0.2,2,0,2,24
lojepi.com,wordpress,6.4.2,1,null,null,3
misskey.ymcpa.jp,misskey,13.14.2,2,null,null,69
blog.facha.dev,wordpress,6.4.2,1,null,null,9
program-theia.monster,mastodon,4.2.1,33,30,37,68850
westpsyche.masto.host,mastodon,4.2.3,35,16,40,66626
mastodon.leishi.io,mastodon,4.0.8,2,0,2,1
blog.dripwangi.com,drupal,1.0.0,1,null,null,1
www.piratentube.de,peertube,5.2.1,3,1,3,20
mediatube.fermalo.fr,peertube,5.2.0,3,0,3,3
social.mapleshrine.eu,gotosocial,0.13.1 git-ccecf5a,2,null,null,5
feed.bad-dragon.ch,owncast,0.1.2,1,1,1,0
bradmarks.glitch.me,postmarks,0.0.1,1,1,1,3
firefish.enderman.xyz,firefish,1.0.3,2,1,1,1
petemarks.glitch.me,postmarks,0.0.1,1,1,1,12
tube.belowtoxic.media,peertube,6.0.2,1,1,1,0
