domain,application,version,users,MAU,HYAU,posts
familyoasis.eu,wordpress,6.4.2,2,1,1,13
fedblog.ch,wordpress,6.4.2,2,1,1,24
musicbyyo.com,wordpress,6.4.2,2,1,1,7
leipzigtown.blog,wordpress,6.4.2,2,1,1,6
tech.utzer.de,wordpress,6.4.2,2,1,1,21
www.manufakturmarton.ch,wordpress,6.1.4,2,null,null,47
marcel-waldvogel.ch,wordpress,6.4.2,2,2,2,106
iam.mt,wordpress,6.4.2,2,2,2,143
skarnio.tv,wordpress,6.4.2,2,1,1,1123
mastodon.encryptomatic.com,wordpress,6.4.2,2,2,2,142
www.lauraritchie.com,wordpress,6.4.2,2,1,1,380
www.phaysis.com,wordpress,6.4.2,2,2,2,1005
crockoftime.com,wordpress,6.4.2,2,2,2,47
jim.casablog.com,wordpress,6.4.2,2,1,1,496
raymondtec.com,wordpress,6.4.2,2,2,2,19796
daptl.com,wordpress,6.4.2,2,2,1,10
stephanvoss.de,wordpress,6.4.2,2,1,1,91
republa.lv,wordpress,6.2.1,2,0,1,13
epub.social,wordpress,6.4.2,2,null,null,5
www.jim-easterbrook.me.uk,wordpress,6.4.2,2,2,2,63
klingele.dev,wordpress,6.4.1,2,1,1,19
micro.duckrowing.com,wordpress,6.4.2,2,1,1,1937
www.manonenthijsopreis.nl,wordpress,6.3.2,2,null,null,10
mjanssen.nl,wordpress,6.4.2,2,1,1,39
oztorah.com,wordpress,6.3.2,2,1,1,4961
jasono.co,wordpress,6.2,2,null,null,98
castironguy.ca,wordpress,6.3.2,2,0,1,370
ianhopkinson.org.uk,wordpress,6.4.2,2,2,2,542
golfis.fun,wordpress,6.4.2,2,1,1,82
jpicture.net,wordpress,6.4.2,2,1,1,18
www.curiositykilledthebookworm.net,wordpress,6.4.2,2,1,1,2283
pstreader.com,wordpress,6.4.2,2,2,2,9
recentic.com,wordpress,6.4.2,2,1,1,2
evilgeniuschronicles.org,wordpress,6.4.2,2,2,2,5519
desaparecidos.org.uy,wordpress,6.4.2,2,1,1,849
henkkalaukka.fi,wordpress,6.4.2,2,2,2,13
greenpete.co.uk,wordpress,6.4.2,2,2,2,81
ashtonmackenzie.com,wordpress,6.4.2,2,1,1,36
saarmupfel.de,wordpress,6.4.2,2,1,1,204
marsupialgurgle.com,wordpress,6.4.2,2,1,1,2482
pyoor.org,wordpress,6.3.2,2,2,2,5723
www.freakinbox.com,wordpress,6.4.2,2,null,null,29
electronics.halibut.com,wordpress,6.4.2,2,1,1,12
einschlafen-podcast.de,wordpress,6.4.2,2,1,1,55
edddy.eu,wordpress,6.4.2,2,1,1,18
dobschat.io,wordpress,6.4.2,2,2,2,5037
www.miekeroth.com,wordpress,6.4.2,2,2,2,12
fetish.church,wordpress,6.4.2,2,null,null,2
dualpower.supply,wordpress,6.4.2,2,1,0,4
www.gregnilsen.com,wordpress,6.4.2,2,1,1,5
earnestpettie.com,wordpress,6.4.2,2,2,0,8
redasadki.me,wordpress,6.4.2,2,1,1,253
olympiatime.com,wordpress,6.4.2,2,1,1,1691
www.miriamrobern.com,wordpress,6.4.2,2,2,2,148
cful.letras.ulisboa.pt,wordpress,6.4.2,2,1,1,408
blog.nalavo.com,wordpress,6.3.2,2,1,1,44
jasongriffey.net,wordpress,6.4.2,2,4,4,2309
nosgustalinux.es,wordpress,6.4.2,2,2,2,45
amapin.love,wordpress,6.4.2,2,2,1,155
larryrusswurm.com,wordpress,6.4.2,2,1,1,878
manuviciano.com,wordpress,6.4.2,2,4,4,9
test-wordpress.susurrando.com,wordpress,6.4.2,2,1,1,1
www.warpstonepile.com,wordpress,6.4.2,2,2,2,915
askboon.com,wordpress,6.4.2,2,0,2,133
perfectflaw.us,wordpress,6.4.2,2,2,1,74
7minutemiles.com,wordpress,6.4.2,2,3,3,29686
leipziele.de,wordpress,6.4.2,2,1,1,3
www.quipucont.com,wordpress,6.4.2,2,1,1,39
originstory.coffee,wordpress,6.4.2,2,1,1,66
www.edonola.net,wordpress,6.4.2,2,2,2,1577
radiorfa.com,wordpress,6.4.2,2,2,2,794
axwax.eu,wordpress,6.3.2,2,2,2,8
harishpillay.com,wordpress,6.4.2,2,2,2,904
c-onner.de,wordpress,6.4.2,2,2,2,4
wildhawkfield.com,wordpress,6.4.2,2,2,2,1292
cartoons.guido-kuehn.de,wordpress,6.4.2,2,2,2,2704
arnold-schiller.de,wordpress,6.4.2,2,2,2,267
objectnets.net,wordpress,6.4.2,2,2,2,41
shikousakugo.ready.jp,wordpress,6.4.2,2,1,1,144
blog.unixweb.de,wordpress,6.4.2,2,2,2,243
digital-cleaning.de,wordpress,6.4.2,2,2,2,98
lottev.moe,wordpress,6.4.2,2,1,1,13
caasn.de,wordpress,6.4.2,2,4,4,1502
blog.lacajita.es,wordpress,6.4.2,2,1,1,248
lettersblogatory.com,wordpress,6.4.2,2,2,2,2467
gohardforv.jp,wordpress,6.4.2,2,1,0,11
www.groenaz.de,wordpress,6.4.2,2,1,1,3
octospacc.altervista.org,wordpress,6.4.2,2,1,1,72
marcohayek.de,wordpress,6.4.2,2,2,2,24
michaelp.info,wordpress,6.4.2,2,null,null,4
planet-geek.com,wordpress,6.1.4,2,2,2,1367
rtio.dev,wordpress,6.4.2,2,2,2,21
www.prettyarbitrary.org,wordpress,6.4.2,2,null,null,11215
scaldra.net,wordpress,6.4.2,2,2,2,632
pixelroiber.de,wordpress,6.4.2,2,3,3,3890
geekrewind.com,wordpress,6.4.2,2,2,2,2779
lookingatnothing.com,wordpress,6.3.2,2,2,2,418
adamisacson.com,wordpress,6.4.2,2,1,1,3549
katze.einsundzwei.ch,wordpress,6.4.2,2,1,0,37
beerweek.lol,wordpress,6.4.2,2,0,0,0
www.gesslar.dev,wordpress,6.4.2,2,1,0,2
morgenausgabe.de,wordpress,6.4.2,2,1,1,14
www.martijn.be,wordpress,6.4.2,2,2,2,580
www.bookandsword.com,wordpress,6.4.2,2,2,2,596
annasvavrum.com,wordpress,6.4.2,2,2,2,32
www.diemelstadt-rhoden.de,wordpress,6.4.1,2,2,2,196
blog.narf.ssji.net,wordpress,6.4.2,2,2,2,58
impostersyndrome.online,wordpress,6.4.2,2,1,1,5
interstate411.us,wordpress,6.4.2,2,2,2,1273
averyjenkinsauthor.com,wordpress,6.4.2,2,1,1,28
zepfanman.com,wordpress,6.4.2,2,4,4,208
kuoushi.com,wordpress,6.4.2,2,2,2,174
giovanni.friendnet.eu,wordpress,6.4.2,2,2,2,28
m0bi.blog.phub.pl,wordpress,6.4.2,2,2,2,2
badlywired.com,wordpress,6.4.2,2,2,2,160
tongfamily.com,wordpress,6.4.2,2,2,2,6685
rscottjones.com,wordpress,6.4.2,2,2,2,165
brainsys.com,wordpress,6.4.2,2,1,1,35
thehollywoodcarshow.com,wordpress,6.4.2,2,1,0,23
gurizuri0505.halfmoon.jp,wordpress,6.4.2,2,3,3,36141
maximandreev.de,wordpress,6.4.2,2,null,null,54
nf0.ru,wordpress,6.4.2,2,2,2,2
sarilho.net,wordpress,6.2.3,2,null,null,48
dogiakos.com,wordpress,6.4.2,2,1,1,13
bombshelterradioblog.azurewebsites.net,wordpress,6.1.1,2,1,1,24
riinakw.net,wordpress,6.4.2,2,null,null,58
zmeypc.vivaldi.net,wordpress,6.4.2,2,2,2,33
www.korrupt.biz,wordpress,6.4.2,2,1,1,1322
danielmrose.acts13.net,wordpress,6.4.2,2,1,1,1
camerondcampbell.blog,wordpress,6.4.2,2,2,2,190
blogkreatywny.pl,wordpress,6.4.2,2,28,27,1521
allrite.au,wordpress,6.4.2,2,1,1,530
drjensrecoveryreadings.com,wordpress,6.4.2,2,3,3,184
ecotri.be,wordpress,6.4.2,2,null,null,12
williamsonday.org,wordpress,6.4.1,2,2,1,38
rhetoricked.com,wordpress,6.4.2,2,2,2,131
noteblok.net,wordpress,6.3,2,2,2,142
travel-blogs.publicationaggregator.com,wordpress,6.3.2,2,2796,2796,291807
stuartbutterworth.co.uk,wordpress,6.4.2,2,1,0,6
blog.nepolis.de,wordpress,6.4.2,2,1,1,9
herrkochhatrecht.de,wordpress,6.2.3,2,1,1,47
seifenkiste.rsp-blogs.de,wordpress,6.4.2,2,1,1,2075
1328.beercore.de,wordpress,6.2.3,2,2,2,8
shoptechblog.de,wordpress,6.4.2,2,2,2,530
stop.pe,wordpress,6.4.2,2,1,1,6
janhamisch.de,wordpress,6.1.4,2,1,1,1
blog.everythingbagel.me,wordpress,6.4.2,2,2,2,16
rad-kreuznach.de,wordpress,6.4.2,2,null,null,12
forfreedom.at,wordpress,6.4.2,2,1,1,143
asaba.sakuragawa.moe,wordpress,6.4.2,2,2,2,144
www.billycoy.com,wordpress,6.4.2,2,2,1,1
thierrytalbert.fr,wordpress,6.4.2,2,2,2,48
stefantastisch.de,wordpress,6.4.2,2,2,2,117
muse.authorbuzz.co.uk,wordpress,6.4.2,2,10,10,657
www.matla.at,wordpress,6.3.2,2,null,null,1418
authorbuzz.co.uk,wordpress,6.4.2,2,7,7,217
matthewdbrown.authorbuzz.co.uk,wordpress,6.4.2,2,2,2,197
sukino.xyz,wordpress,6.4.2,2,2,1,3
canglang.me,wordpress,6.4.2,2,null,null,18
afallen.cymru,wordpress,6.4.2,2,2,2,62
scarycarries.com,wordpress,6.4.2,2,2,2,613
blog.reyboz.it,wordpress,6.1.4,2,2,2,115
www.gadgetgedanken.de,wordpress,6.4.2,2,2,2,119
fedi.liti.ca,wordpress,6.4.2,2,1,1,1
milway.ca,wordpress,6.4.2,2,2,2,48
thetechnewssource.com,wordpress,6.4.2,2,2,2,209
mikelsigler.com,wordpress,6.4.2,2,null,null,168
regenpfeifer.net,wordpress,6.4.2,2,2,2,94
rm4.me,wordpress,6.4.2,2,1,0,4
brian.bufalo.me,wordpress,6.4.2,2,1,1,871
oursaintfrancis.org,wordpress,6.4.2,2,2,2,69
www.jannapolyzoides.com,wordpress,6.4.2,2,null,null,4
hausbau.mellentin.eu,wordpress,6.3.2,2,1,1,21
www.rybar.me,wordpress,6.4.2,2,2,2,581
aiyoku.xyz,wordpress,6.4.2,2,1,1,17
nachtsonnen.de,wordpress,6.2.2,2,null,null,9
frunc.de,wordpress,6.4.2,2,2,2,18
walthamstuff.com,wordpress,6.4.2,2,null,null,1
arpcomics.com,wordpress,6.4.2,2,2,2,135
zlamana.cz,wordpress,6.3.2,2,null,null,83
wawik.xyz,wordpress,6.4.2,2,null,null,1
blog.blogging-life.com,wordpress,6.3.2,2,null,null,50
8shiki.moo.jp,wordpress,6.4.2,2,1,1,409
www.kromeboy.net,wordpress,6.1.4,2,null,null,573
relph.org,wordpress,6.4.2,2,2,2,16
richard.reijmers.xyz,wordpress,6.3.2,2,0,1,3
www.lustaufleben.at,wordpress,6.4.2,2,1,1,6
blog.clifmo.com,wordpress,6.4.2,2,2,1,3
blog.davesmapper.com,wordpress,6.4.2,2,1,1,18
savvas-wordpress.azurewebsites.net,wordpress,6.1,2,2,2,3
gyurigrell.com,wordpress,6.4.2,2,1,1,23
blog.savvas.cloud,wordpress,6.1,2,2,2,3
arjenroos.nl,wordpress,6.4.2,2,2,2,116
stoppopulationdecline.org,wordpress,6.4.2,2,2,2,105
le-salon-des-lettres.fr,wordpress,6.4.2,2,2,2,24
blog.post-fx.de,wordpress,6.4.2,2,2,2,151
blog.user.today,wordpress,6.4.2,2,1,1,197
s.sukazyo.cc,wordpress,6.4.2,2,1,1,29
lunaire.io,wordpress,6.4.2,2,2,1,18
blog.technizor.dev,wordpress,6.4.2,2,null,null,4
anythingdotshop.com,wordpress,6.4.2,2,2,2,4133
frankps.silye-nielsen.cloud,wordpress,6.4.1,2,1,1,3
cluboftone.com,wordpress,6.4.2,2,0,1,69
notjakob.com,wordpress,6.4.2,2,1,1,1
thomsen-jones.dk,wordpress,6.4.2,2,2,2,124
www.e20.club,wordpress,6.4.2,2,1,1,5
vrse.my.id,wordpress,6.4.2,2,1,1,8
danieljwilson.me,wordpress,6.4.2,2,2,2,1077
morrisdev.com,wordpress,6.4.2,2,3,3,70
blog.mcohen.me,wordpress,6.4.2,2,2,2,4535
nixkelley.com,wordpress,6.4.2,2,2,2,93
fasterandworse.com,wordpress,6.4.2,2,2,2,6
solarboi.com,wordpress,6.4.2,2,2,2,14
jeffrey.fillian.com,wordpress,6.4.2,2,1,1,78
magialabs.blog,wordpress,6.4.2,2,2,2,44
www.ffail-music.de,wordpress,6.4.2,2,2,2,20
www.themself.org,wordpress,6.4.2,2,5,5,697
kaeablog.pl,wordpress,6.4.2,2,null,null,2
spswoodturners.org,wordpress,6.4.2,2,3,3,581
www.expeditionbuster.com,wordpress,6.4.2,2,1,1,4
christian-vogeley.de,wordpress,6.3.2,2,2,2,6
www.cowboy-of-bottrop.de,wordpress,6.4.2,2,1,1,1267
brown-family.org.uk,wordpress,6.4.2,2,3,3,2005
www.metgitarenenzo.nl,wordpress,6.4.2,2,2,2,4388
www.michaelcmcgreevy.com,wordpress,6.4.2,2,1,1,3179
eddie-the-jacky.de,wordpress,6.4.2,2,2,2,50
myokyawhtun.com,wordpress,6.2.2,2,null,null,337
geek.co.il,wordpress,6.4.1,2,0,0,466
li.glaess.cc,wordpress,6.3.2,2,0,0,12
lacinka.foundation,wordpress,6.4.2,2,2,1,17
www.edddy.eu,wordpress,6.4.2,2,1,1,18
operationtulip.com,wordpress,6.4.2,2,1,1,20
www.thechubbyengineer.com,wordpress,6.4.2,2,1,1,4
mikelittle.com,wordpress,6.4.2,2,1,1,13
duarte.cl,wordpress,6.4.2,2,2,2,139
fruslottpaatredje.dk,wordpress,6.4.1,2,2,2,758
shoutbox.blog,wordpress,6.4.2,2,2,2,4
marcuselliott.co.uk,wordpress,6.4.2,2,1,1,61
hugo.town,wordpress,6.3.2,2,1,1,64
grail-watch.com,wordpress,6.4.2,2,1,1,185
aheradin.com,wordpress,6.4.2,2,0,0,0
mpaliemmu.altervista.org,wordpress,6.3.2,2,0,1,8
stephenpieper.net,wordpress,6.4.2,2,1,1,870
outdoorism.net,wordpress,6.4.2,2,1,1,66
postz.ca,wordpress,6.4.2,2,1,1,1
www.jarjan.net,wordpress,6.4.2,2,1,1,20
atravesdelcuento.es,wordpress,6.4.2,2,2,2,175
www.senselesswisdom.net,wordpress,6.4.2,2,3,3,1144
www.ludovicsouliman.com,wordpress,5.7.10,2,2,2,30
csixty4.com,wordpress,6.0.2,2,null,null,8
rmendes.net,wordpress,6.4.2,2,1,1,5
belchion.rsp-blogs.de,wordpress,6.4.2,2,1,1,430
publicar.uy,wordpress,6.4.2,2,1,1,12
orion.teketen.com,wordpress,6.4.2,2,1,1,14
penguinproducer.com,wordpress,6.4.2,2,1,1,1
www.spaetzle.info,wordpress,6.4.2,2,2,2,46
topheroffer.de,wordpress,6.4.2,2,1,1,169
ulf-kaempfer.de,wordpress,6.4.2,2,null,null,57
zebulan.com,wordpress,6.4.2,2,1,1,20
coderz.ca,wordpress,6.3.2,2,0,0,0
caminosinnombre.com,wordpress,6.4.2,2,null,null,62
www.loadedguntheory.com,wordpress,6.4.2,2,1,1,60
ohjeeva.nl,wordpress,6.4.2,2,1,1,4
mv-oberweier.de,wordpress,6.4.1,2,2,2,26
6work.exmosis.net,wordpress,6.4.2,2,2,2,48
blog.freedrm.org,wordpress,6.4.2,2,2,2,2
xn--drivation-b4a.fr,wordpress,6.4.2,2,2,2,8
heim-am-main.de,wordpress,6.1.4,2,2,2,194
ungzeit.de,wordpress,6.1.4,2,2,2,19
mela.eckenfels.net,wordpress,6.4.2,2,1,1,7
blogda.ch,wordpress,6.4.2,2,2,2,1
regenpfeifer.de,wordpress,6.4.2,2,2,2,94
celineguichard.name,wordpress,6.4.2,2,1,1,283
www.thissorryspacesuit.com,wordpress,6.4.2,2,1,1,1
web.meierb.info,wordpress,6.4.2,2,1,1,113
rebekahcanada.com,wordpress,6.4.2,2,1,1,2
openvideo.tech,wordpress,6.4.2,2,2,2,4
lonelocust.com,wordpress,6.4.2,2,1,1,1242
blog.rodbina.org,wordpress,6.4.2,2,1,1,86
www.m0tzo.co.uk,wordpress,6.4.2,2,2,2,305
retoldclassics.org,wordpress,6.4.2,2,1,1,1
diedyoung.com,wordpress,6.4.2,2,1,1,2
image.ketmia.net,wordpress,6.3.2,2,null,null,40
kustos.bocops.app,wordpress,6.4.2,2,0,0,0
www.thw-vlotho.de,wordpress,6.4.2,2,1,1,53
www.miketatum.com,wordpress,6.3.2,2,1,1,20
lablanche.ch,wordpress,6.3.2,2,null,null,0
freelancer.mzeller.dev,wordpress,6.1.4,2,null,null,32
fotografie.sandraschink.de,wordpress,6.4.2,2,1,1,24
gzdm.de,wordpress,6.4.2,2,0,0,0
wearehillsboro.com,wordpress,6.4.2,2,null,null,351
jondron.ca,wordpress,6.4.2,2,2,2,960
smarthome.ringelgebirge.de,wordpress,6.4.2,2,2,1,39
am4rok.tv,wordpress,6.4.2,2,1,1,46
autismus-behandlungen.de,wordpress,6.4.2,2,1,1,1
klausreuss.manaus.br,wordpress,6.4.2,2,1,1,55
weep.vivaldi.net,wordpress,6.4.2,2,2,2,5
fnord.lt,wordpress,6.1,2,null,null,0
trumpkin.de,wordpress,6.4.2,2,1,1,84
changewriter.blog,wordpress,6.4.2,2,2,2,59
seagent.de,wordpress,6.4.2,2,2,1,17
whatsupeh.ca,wordpress,6.4.2,2,null,null,6
blog.novaloop.ch,wordpress,6.4.2,2,1,1,4
sukeban.moe,wordpress,6.1.4,2,null,null,68
www.bigworldsmallsasha.com,wordpress,6.4.2,2,2,2,69
domsigns.com,wordpress,6.4.2,2,2,2,212
sascharupp.de,wordpress,6.4.2,2,1,1,17
bielinski.de,wordpress,6.4.2,2,2,2,687
www.falkenhagen.de,wordpress,6.4.2,2,2,2,179
flugrost.wagenplatz.at,wordpress,6.4.2,2,2,2,8
iknowaweirderwaytosaythat.com,wordpress,6.4.2,2,2,2,74
jon.vivaldi.net,wordpress,6.4.2,2,2,2,24
bma.church,wordpress,6.4.2,2,1,1,1
oldyellowhouse.se,wordpress,6.4.2,2,3,3,15
fattofab.ca,wordpress,6.4.2,2,2,2,23
blog.shaunmcdonald.me.uk,wordpress,6.4.2,2,2,2,317
www.bornholz.com,wordpress,6.4.2,2,null,null,748
www.voicesintheshade.com,wordpress,6.2.3,2,null,null,10
www.fringe.com,wordpress,6.4.2,2,2,2,34
www.stevenstern.me,wordpress,6.4.2,2,2,2,82
ambiguousegotism.com,wordpress,6.2.3,2,null,null,8
matthewguy.com,wordpress,6.4.2,2,2,2,39
n3f.com,wordpress,6.4.2,2,1,1,12
nurh.org,wordpress,6.4.2,2,1,1,38
www.johnkeating.com,wordpress,6.4.2,2,1,1,1
gk.lka.hu,wordpress,6.3.1,2,null,null,257
lagomorpha.rocks,wordpress,6.4.2,2,1,1,7
dni.li,wordpress,6.2.3,2,null,null,1352
cintaprogramming.com,wordpress,6.2.3,2,null,null,71
www.zocradio.info,wordpress,6.4.2,2,1,1,2
ismay.ca,wordpress,6.2.3,2,null,null,21
toolstack.com,wordpress,6.4.2,2,1,1,153
echo.tokyoec.com,wordpress,6.4.2,2,null,null,77
postcards.the1977project.org,wordpress,6.4.2,2,1,1,728
donnersberg.autorenblog.de,wordpress,6.4.2,2,1,1,28
blog.zippysoft.us,wordpress,6.1.1,2,null,null,1
robotmonkeys.net,wordpress,6.2.3,2,1,1,458
gaspartorriero.it,wordpress,6.4.2,2,1,1,3280
chrishat.ch,wordpress,6.1.4,2,null,null,11
www.bravuomo.it,wordpress,6.3.2,2,null,null,1267
alexsirac.com,wordpress,6.4.2,2,2,2,246
jan.jastrow.me,wordpress,6.3.2,2,null,null,18
jpchan.com,wordpress,6.4.2,2,1,1,1898
blog.lopo.it,wordpress,6.4.2,2,1,1,71
blog.byzline.ch,wordpress,4.9.24,2,1,1,18
tavernacinerini.lancianoblog.it,wordpress,6.4.2,2,1,1,3
gydu.online,wordpress,4.9.24,2,1,1,4
digitalispeople.org,wordpress,6.4.2,2,2,2,12
mikebourquin.de,wordpress,6.4.2,2,2,2,2
blog.dickerbierbauch.de,wordpress,6.3.2,2,2,2,259
champignons-geneve.ch,wordpress,6.4.2,2,1,1,52
www.heiko-adams.de,wordpress,6.4.2,2,2,2,1100
koch.studio,wordpress,6.4.2,2,null,null,164
joseph.fyi,wordpress,6.4.2,2,2,2,3
www.vogliaditerra.com,wordpress,6.1.4,2,1,1,2466
abakdash.com,wordpress,6.4.2,2,2,2,17
defensivesecurity.org,wordpress,6.4.2,2,2,2,284
xepatop.com,wordpress,6.2.3,2,null,null,2
thomasjpr.com,wordpress,6.4.2,2,2,2,83
blog.wordy-rappinghood.net,wordpress,6.1.4,2,null,null,54
danaskallman.es,wordpress,6.4.2,2,1,0,2
alqor.io,wordpress,6.4.2,2,1,1,2
hirnflimmern.ch,wordpress,6.4.2,2,2,2,50
it-hilfe-leipzig.org,wordpress,6.4.2,2,1,1,4
joshhansen.net,wordpress,6.4.2,2,null,null,244
carapatage.noblogs.org,wordpress,6.4.2,2,2,2,67
rat.die-partei-duderstadt.de,wordpress,6.4.2,2,1,1,11
miningsunshine.com,wordpress,6.4.2,2,1,1,6
appstore-tagebuch.de,wordpress,6.1.1,2,null,null,0
www.joeydevilla.com,wordpress,6.4.2,2,1,1,10236
drphildowns.com,wordpress,6.1.1,2,1,1,21
jillsreads.com,wordpress,6.4.2,2,null,null,31
dfarq.homeip.net,wordpress,6.3.2,2,1,1,5483
www.wanderingfool.sg,wordpress,6.4.2,2,1,1,11
2mind.org,wordpress,6.4.2,2,1,1,75
ulinder.de,wordpress,6.4.2,2,3,3,894
paolo.blog,wordpress,6.4.2,2,1,1,1275
sleepingchild-band.de,wordpress,6.3.1,2,1,1,1
suzakurin.me,wordpress,6.4.2,2,1,1,7
michael.wilcox.net,wordpress,6.4.2,2,null,null,77
ilargikoop.eus,wordpress,6.4.2,2,1,1,2
teasmith.au,wordpress,6.4.2,2,null,null,325
wonderfreely.net,wordpress,6.4.2,2,null,null,2
dek-net.com,wordpress,6.4.2,2,2,2,69
freiheitsaktion.de,wordpress,6.4.2,2,1,1,2
christian-hockenberger.com,wordpress,6.4.2,2,null,null,973
altamira.bocops.app,wordpress,6.4.2,2,0,0,0
woowoowoo.com,wordpress,6.4.2,2,null,null,515
sjr-geislingen.de,wordpress,6.4.2,2,1,1,29
yoix.com,wordpress,6.4.2,2,null,null,2
www.thursdaybram.com,wordpress,6.1.3,2,null,null,115
www.insakromminga.net,wordpress,6.4.2,2,null,null,3
heathenstorm.com,wordpress,6.4.2,2,2,2,33
raamdev.com,wordpress,6.2.3,2,null,null,1785
huset.busene.dk,wordpress,6.4.2,2,3,3,120
ana.aktivix.org,wordpress,6.1.1,2,null,null,215
freeanduneasy.blog,wordpress,6.4.2,2,1,1,32
mojobus.org,wordpress,6.4.2,2,2,2,622
www.globalnerdy.com,wordpress,6.4.2,2,2,2,4451
mattmaber.com,wordpress,6.4.2,2,2,2,276
tangibleterritory.art,wordpress,6.1,2,null,null,23
husseinrashid.com,wordpress,6.4.2,2,2,1,501
abikewithnowheels.com,wordpress,6.4.2,2,2,2,41
dankevreni.ch,wordpress,6.4.2,2,0,0,0
physio-koenigsee.de,wordpress,6.4.2,2,null,null,4
1q43.blog,wordpress,6.4.2,2,1,1,49
texano.cymru,wordpress,6.4.2,2,1,1,38
brettergymnasium.spielleiten.de,wordpress,6.4.2,2,1,1,36
violette.lechantdesmuses.fr,wordpress,6.4.2,2,3,1,9
www.williamsonday.org,wordpress,6.4.1,2,2,1,38
ecotropia.noblogs.org,wordpress,6.4.2,2,2,2,884
notunremarkable.me,wordpress,6.4.2,2,1,1,1027
silvanaencanta.fr,wordpress,6.4.2,2,2,2,11
ptitemadame.ca,wordpress,6.4.2,2,1,1,936
pieter.kon.ink,wordpress,6.3.2,2,null,null,4
olaf.bbm.de,wordpress,5.4.14,2,null,null,129
www.davidtoddmccarty.com,wordpress,6.4.2,2,1,1,148
tech.booko.info,wordpress,6.4.2,2,1,1,18
www.planthumboldt.com,wordpress,6.4.2,2,0,0,0
greencomet.org,wordpress,6.4.2,2,2,2,642
johnleach.co.uk,wordpress,6.1,2,null,null,341
sangastrology.com,wordpress,6.4.2,2,1,1,1
boora.ca,wordpress,6.4.2,2,2,2,1893
briankeesbury.com,wordpress,6.4.2,2,1,1,83
hierisauch.net,wordpress,6.1.1,2,null,null,48
markuskrebs.ch,wordpress,6.2.3,2,1,1,415
finanzundumwelt.de,wordpress,6.4.2,2,1,1,35
blog.christiankaeppeli.com,wordpress,6.4.2,2,1,1,10
chaosgoblin.net,wordpress,6.4.2,2,2,0,2
netfuture.ch,wordpress,6.4.2,2,1,1,200
prides-and-prejudice.cyou,wordpress,6.4.2,2,0,0,0
aku-san.net,wordpress,6.4.2,2,2,1,41
actsofvolition.com,wordpress,6.4.2,2,5,5,1707
sapporoi.com,wordpress,6.2.2,2,null,null,367
technomom.com,wordpress,6.4.2,2,0,1,4263
jakespurlock.com,wordpress,6.4.2,2,1,1,24247
hyperzaibatsu.ihmr.net,wordpress,6.4.2,2,1,0,14
buchhoernchennest.de,wordpress,6.3.2,2,null,null,207
zombie.was-solls.de,wordpress,6.4.2,2,null,null,58
www.technowizardry.net,wordpress,6.3,2,null,null,45
mastodon.ownsocial.io,wordpress,6.4.2,2,null,null,3
www.mcmains.net,wordpress,6.3.2,2,1,1,1156
gioorgi.com,wordpress,6.4.2,2,2,2,938
jacobcovell.com,wordpress,6.4.2,2,1,1,0
rand0mise.it,wordpress,6.4.2,2,null,null,20
blog.takehi.to,wordpress,6.3.2,2,null,null,55
social.feinschmeckergarten.de,wordpress,6.4.2,2,2,1,1
wyman.us,wordpress,6.4.2,2,2,2,4
missilepuppy.com,wordpress,6.4.2,2,2,2,83
ajk.beer,wordpress,6.4.2,2,2,1,9
fedi.a15a.co,wordpress,6.4.2,2,null,null,3
blog.fosketts.net,wordpress,6.4.2,2,1,1,1085
utilizingtech.com,wordpress,6.4.2,2,1,1,123
lavenderhearts.art,wordpress,6.4.2,2,1,0,17
rechampir.net,wordpress,5.1.17,2,null,null,50
lizzian.uk,wordpress,6.3.2,2,1,1,9
breadandrosesweb.com,wordpress,6.4.2,2,1,1,8
shawngray.ca,wordpress,6.4.2,2,2,2,181
www.willcycle.com,wordpress,6.4.2,2,2,2,703
planeta.earth,wordpress,6.3.1,2,null,null,27
cynigma.com,wordpress,6.4.2,2,2,2,1612
protestants-ostwald.fr,wordpress,6.4.2,2,2,0,3
blog.phenjara.de,wordpress,6.4.2,2,null,null,1
lazyrider.eu,wordpress,6.3.2,2,2,2,32
sabah.guide,wordpress,6.4.2,2,1,1,4
journalclub.wustl.edu,wordpress,6.2.3,2,null,null,53132
habi.gna.ch,wordpress,6.3.1,2,2,1,1810
medien-internetrecht.de,wordpress,6.3.1,2,1,1,82
blackevil.net,wordpress,6.2.3,2,2,2,6
klimaschutz-von-unten.de,wordpress,6.4.2,2,2,2,28
talesfromthehomelab.com,wordpress,6.4.2,2,2,2,15
lwmieth.de,wordpress,6.4.2,2,2,2,1
vault.klausreuss.manaus.br,wordpress,6.4.2,2,1,0,35
subversida.de,wordpress,6.4.2,2,2,2,23
wieloch.xyz,wordpress,6.4.2,2,0,0,0
wryp955.me,wordpress,6.4.2,2,null,null,1
thomasabthorpe.ca,wordpress,6.4.2,2,1,0,1
blog.bosio.info,wordpress,6.4.2,2,2,1,1
poppy.dea.bz,wordpress,6.4.2,2,null,null,15
jonathanmiller.live,wordpress,6.4.2,2,1,1,86
leaqui.com,wordpress,6.4.2,2,1,1,1501
ingordidicinema.altervista.org,wordpress,6.3.2,2,0,2,40
dennishwang.net,wordpress,6.4.2,2,null,null,8
kambriamoncrief.com,wordpress,6.4.2,2,null,null,2
peosei.art,wordpress,6.4.2,2,2,1,3
